checkpoint,q,attack,timing,rho,statistic,detected,trials,rate
prefill__C3,256,sample_null,post_commit,0.005,energy,84,768,0.109375
prefill__C3,256,sample_null,post_commit,0.005,spike,21,768,0.02734375
prefill__C3,256,sample_null,post_commit,0.01,combined,162,768,0.2109375
prefill__C3,256,sample_null,post_commit,0.01,directional,3,768,0.00390625
prefill__C3,256,sample_null,post_commit,0.01,energy,160,768,0.20833333333333334
prefill__C3,256,sample_null,post_commit,0.01,spike,19,768,0.024739583333333332
prefill__C3,256,sample_null,post_commit,0.02,combined,768,768,1.0
prefill__C3,256,sample_null,post_commit,0.02,directional,15,768,0.01953125
prefill__C3,256,sample_null,post_commit,0.02,energy,768,768,1.0
prefill__C3,256,sample_null,post_commit,0.02,spike,35,768,0.045572916666666664
prefill__C3,256,sample_null,post_commit,0.05,combined,768,768,1.0
prefill__C3,256,sample_null,post_commit,0.05,directional,142,768,0.18489583333333334
prefill__C3,256,sample_null,post_commit,0.05,energy,768,768,1.0
prefill__C3,256,sample_null,post_commit,0.05,spike,96,768,0.125
prefill__C3,256,sample_null,post_commit,0.1,combined,768,768,1.0
prefill__C3,256,sample_null,post_commit,0.1,directional,365,768,0.4752604166666667
prefill__C3,256,sample_null,post_commit,0.1,energy,768,768,1.0
prefill__C3,256,sample_null,post_commit,0.1,spike,485,768,0.6315104166666666
prefill__C3,256,sparse_16,post_commit,0.002,combined,71,768,0.09244791666666667
prefill__C3,256,sparse_16,post_commit,0.002,directional,2,768,0.0026041666666666665
prefill__C3,256,sparse_16,post_commit,0.002,energy,67,768,0.08723958333333333
prefill__C3,256,sparse_16,post_commit,0.002,spike,17,768,0.022135416666666668
prefill__C3,256,sparse_16,post_commit,0.005,combined,151,768,0.19661458333333334
prefill__C3,256,sparse_16,post_commit,0.005,directional,2,768,0.0026041666666666665
prefill__C3,256,sparse_16,post_commit,0.005,energy,90,768,0.1171875
prefill__C3,256,sparse_16,post_commit,0.005,spike,96,768,0.125
prefill__C3,256,sparse_16,post_commit,0.01,combined,226,768,0.2942708333333333
prefill__C3,256,sparse_16,post_commit,0.01,directional,6,768,0.0078125
prefill__C3,256,sparse_16,post_commit,0.01,energy,214,768,0.2786458333333333
prefill__C3,256,sparse_16,post_commit,0.01,spike,185,768,0.24088541666666666
prefill__C3,256,sparse_16,post_commit,0.02,combined,209,768,0.2721354166666667
prefill__C3,256,sparse_16,post_commit,0.02,directional,18,768,0.0234375
prefill__C3,256,sparse_16,post_commit,0.02,energy,206,768,0.2682291666666667
prefill__C3,256,sparse_16,post_commit,0.02,spike,171,768,0.22265625
prefill__C3,256,sparse_16,post_commit,0.05,combined,223,768,0.2903645833333333
prefill__C3,256,sparse_16,post_commit,0.05,directional,144,768,0.1875
prefill__C3,256,sparse_16,post_commit,0.05,energy,219,768,0.28515625
prefill__C3,256,sparse_16,post_commit,0.05,spike,188,768,0.24479166666666666
prefill__C3,256,sparse_16,post_commit,0.1,combined,230,768,0.2994791666666667
prefill__C3,256,sparse_16,post_commit,0.1,directional,173,768,0.22526041666666666
prefill__C3,256,sparse_16,post_commit,0.1,energy,227,768,0.2955729166666667
prefill__C3,256,sparse_16,post_commit,0.1,spike,193,768,0.2513020833333333
prefill__C3,256,spike_1,post_commit,0.002,combined,78,768,0.1015625
prefill__C3,256,spike_1,post_commit,0.002,directional,2,768,0.0026041666666666665
prefill__C3,256,spike_1,post_commit,0.002,energy,69,768,0.08984375
prefill__C3,256,spike_1,post_commit,0.002,spike,29,768,0.037760416666666664
prefill__C3,256,spike_1,post_commit,0.005,combined,75,768,0.09765625
prefill__C3,256,spike_1,post_commit,0.005,directional,3,768,0.00390625
prefill__C3,256,spike_1,post_commit,0.005,energy,71,768,0.09244791666666667
prefill__C3,256,spike_1,post_commit,0.005,spike,27,768,0.03515625
prefill__C3,256,spike_1,post_commit,0.01,combined,76,768,0.09895833333333333
prefill__C3,256,spike_1,post_commit,0.01,directional,7,768,0.009114583333333334
prefill__C3,256,spike_1,post_commit,0.01,energy,72,768,0.09375
prefill__C3,256,spike_1,post_commit,0.01,spike,27,768,0.03515625
prefill__C3,256,spike_1,post_commit,0.02,combined,78,768,0.1015625
prefill__C3,256,spike_1,post_commit,0.02,directional,15,768,0.01953125
prefill__C3,256,spike_1,post_commit,0.02,energy,74,768,0.09635416666666667
prefill__C3,256,spike_1,post_commit,0.02,spike,30,768,0.0390625
prefill__C3,256,spike_1,post_commit,0.05,combined,81,768,0.10546875
prefill__C3,256,spike_1,post_commit,0.05,directional,20,768,0.026041666666666668
prefill__C3,256,spike_1,post_commit,0.05,energy,77,768,0.10026041666666667
prefill__C3,256,spike_1,post_commit,0.05,spike,33,768,0.04296875
prefill__C3,256,spike_1,post_commit,0.1,combined,76,768,0.09895833333333333
prefill__C3,256,spike_1,post_commit,0.1,directional,13,768,0.016927083333333332
prefill__C3,256,spike_1,post_commit,0.1,energy,72,768,0.09375
prefill__C3,256,spike_1,post_commit,0.1,spike,27,768,0.03515625
prefill__C3,512,diffuse_balanced,post_commit,0.002,combined,117,768,0.15234375
prefill__C3,512,diffuse_balanced,post_commit,0.002,directional,0,768,0.0
prefill__C3,512,diffuse_balanced,post_commit,0.002,energy,116,768,0.15104166666666666
prefill__C3,512,diffuse_balanced,post_commit,0.002,spike,14,768,0.018229166666666668
prefill__C3,512,diffuse_balanced,post_commit,0.005,combined,132,768,0.171875
prefill__C3,512,diffuse_balanced,post_commit,0.005,directional,0,768,0.0
prefill__C3,512,diffuse_balanced,post_commit,0.005,energy,132,768,0.171875
prefill__C3,512,diffuse_balanced,post_commit,0.005,spike,13,768,0.016927083333333332
prefill__C3,512,diffuse_balanced,post_commit,0.01,combined,231,768,0.30078125
prefill__C3,512,diffuse_balanced,post_commit,0.01,directional,0,768,0.0
prefill__C3,512,diffuse_balanced,post_commit,0.01,energy,231,768,0.30078125
prefill__C3,512,diffuse_balanced,post_commit,0.01,spike,14,768,0.018229166666666668
prefill__C3,512,diffuse_balanced,post_commit,0.02,combined,768,768,1.0
prefill__C3,512,diffuse_balanced,post_commit,0.02,directional,6,768,0.0078125
prefill__C3,512,diffuse_balanced,post_commit,0.02,energy,768,768,1.0
prefill__C3,512,diffuse_balanced,post_commit,0.02,spike,12,768,0.015625
prefill__C3,512,diffuse_balanced,post_commit,0.05,combined,768,768,1.0
prefill__C3,512,diffuse_balanced,post_commit,0.05,directional,100,768,0.13020833333333334
prefill__C3,512,diffuse_balanced,post_commit,0.05,energy,768,768,1.0
prefill__C3,512,diffuse_balanced,post_commit,0.05,spike,27,768,0.03515625
prefill__C3,512,diffuse_balanced,post_commit,0.1,combined,768,768,1.0
prefill__C3,512,diffuse_balanced,post_commit,0.1,directional,340,768,0.4427083333333333
prefill__C3,512,diffuse_balanced,post_commit,0.1,energy,768,768,1.0
prefill__C3,512,diffuse_balanced,post_commit,0.1,spike,115,768,0.14973958333333334
prefill__C3,512,directional,post_commit,0.002,combined,116,768,0.15104166666666666
prefill__C3,512,directional,post_commit,0.002,directional,6,768,0.0078125
prefill__C3,512,directional,post_commit,0.002,energy,112,768,0.14583333333333334
prefill__C3,512,directional,post_commit,0.002,spike,12,768,0.015625
prefill__C3,512,directional,post_commit,0.005,combined,621,768,0.80859375
prefill__C3,512,directional,post_commit,0.005,directional,594,768,0.7734375
prefill__C3,512,directional,post_commit,0.005,energy,127,768,0.16536458333333334
prefill__C3,512,directional,post_commit,0.005,spike,12,768,0.015625
prefill__C3,512,directional,post_commit,0.01,combined,768,768,1.0
prefill__C3,512,directional,post_commit,0.01,directional,768,768,1.0
prefill__C3,512,directional,post_commit,0.01,energy,207,768,0.26953125
prefill__C3,512,directional,post_commit,0.01,spike,12,768,0.015625
prefill__C3,512,directional,post_commit,0.02,combined,768,768,1.0
prefill__C3,512,directional,post_commit,0.02,directional,768,768,1.0
prefill__C3,512,directional,post_commit,0.02,energy,768,768,1.0
prefill__C3,512,directional,post_commit,0.02,spike,12,768,0.015625
prefill__C3,512,directional,post_commit,0.05,combined,768,768,1.0
prefill__C3,512,directional,post_commit,0.05,directional,768,768,1.0
prefill__C3,512,directional,post_commit,0.05,energy,768,768,1.0
prefill__C3,512,directional,post_commit,0.05,spike,36,768,0.046875
prefill__C3,512,directional,post_commit,0.1,combined,768,768,1.0
prefill__C3,512,directional,post_commit,0.1,directional,768,768,1.0
prefill__C3,512,directional,post_commit,0.1,energy,768,768,1.0
prefill__C3,512,directional,post_commit,0.1,spike,112,768,0.14583333333333334
prefill__C3,512,honest,none,0.0,combined,112,768,0.14583333333333334
prefill__C3,512,honest,none,0.0,directional,0,768,0.0
prefill__C3,512,honest,none,0.0,energy,111,768,0.14453125
prefill__C3,512,honest,none,0.0,spike,12,768,0.015625
prefill__C3,512,sample_null,known_coordinates,0.002,combined,112,768,0.14583333333333334
prefill__C3,512,sample_null,known_coordinates,0.002,directional,0,768,0.0
prefill__C3,512,sample_null,known_coordinates,0.002,energy,111,768,0.14453125
prefill__C3,512,sample_null,known_coordinates,0.002,spike,12,768,0.015625
prefill__C3,512,sample_null,known_coordinates,0.005,combined,112,768,0.14583333333333334
prefill__C3,512,sample_null,known_coordinates,0.005,directional,0,768,0.0
prefill__C3,512,sample_null,known_coordinates,0.005,energy,111,768,0.14453125
prefill__C3,512,sample_null,known_coordinates,0.005,spike,12,768,0.015625
prefill__C3,512,sample_null,known_coordinates,0.01,combined,112,768,0.14583333333333334
prefill__C3,512,sample_null,known_coordinates,0.01,directional,0,768,0.0
prefill__C3,512,sample_null,known_coordinates,0.01,energy,111,768,0.14453125
prefill__C3,512,sample_null,known_coordinates,0.01,spike,12,768,0.015625
prefill__C3,512,sample_null,known_coordinates,0.02,combined,112,768,0.14583333333333334
prefill__C3,512,sample_null,known_coordinates,0.02,directional,0,768,0.0
prefill__C3,512,sample_null,known_coordinates,0.02,energy,111,768,0.14453125
prefill__C3,512,sample_null,known_coordinates,0.02,spike,12,768,0.015625
prefill__C3,512,sample_null,known_coordinates,0.05,combined,112,768,0.14583333333333334
prefill__C3,512,sample_null,known_coordinates,0.05,directional,0,768,0.0
prefill__C3,512,sample_null,known_coordinates,0.05,energy,111,768,0.14453125
prefill__C3,512,sample_null,known_coordinates,0.05,spike,12,768,0.015625
prefill__C3,512,sample_null,known_coordinates,0.1,combined,112,768,0.14583333333333334
prefill__C3,512,sample_null,known_coordinates,0.1,directional,0,768,0.0
prefill__C3,512,sample_null,known_coordinates,0.1,energy,111,768,0.14453125
prefill__C3,512,sample_null,known_coordinates,0.1,spike,12,768,0.015625
prefill__C3,512,sample_null,post_commit,0.002,combined,114,768,0.1484375
prefill__C3,512,sample_null,post_commit,0.002,directional,0,768,0.0
prefill__C3,512,sample_null,post_commit,0.002,energy,113,768,0.14713541666666666
prefill__C3,512,sample_null,post_commit,0.002,spike,12,768,0.015625
prefill__C3,512,sample_null,post_commit,0.005,combined,135,768,0.17578125
prefill__C3,512,sample_null,post_commit,0.005,directional,0,768,0.0
prefill__C3,512,sample_null,post_commit,0.005,energy,135,768,0.17578125
prefill__C3,512,sample_null,post_commit,0.005,spike,14,768,0.018229166666666668
prefill__C3,512,sample_null,post_commit,0.01,combined,242,768,0.3151041666666667
prefill__C3,512,sample_null,post_commit,0.01,directional,1,768,0.0013020833333333333
prefill__C3,512,sample_null,post_commit,0.01,energy,241,768,0.3138020833333333
prefill__C3,512,sample_null,post_commit,0.01,spike,12,768,0.015625
prefill__C3,512,sample_null,post_commit,0.02,combined,768,768,1.0
prefill__C3,512,sample_null,post_commit,0.02,directional,9,768,0.01171875
prefill__C3,512,sample_null,post_commit,0.02,energy,768,768,1.0
prefill__C3,512,sample_null,post_commit,0.02,spike,12,768,0.015625
prefill__C3,512,sample_null,post_commit,0.05,combined,768,768,1.0
prefill__C3,512,sample_null,post_commit,0.05,directional,98,768,0.12760416666666666
prefill__C3,512,sample_null,post_commit,0.05,energy,768,768,1.0
prefill__C3,512,sample_null,post_commit,0.05,spike,30,768,0.0390625
prefill__C3,512,sample_null,post_commit,0.1,combined,768,768,1.0
prefill__C3,512,sample_null,post_commit,0.1,directional,328,768,0.4270833333333333
prefill__C3,512,sample_null,post_commit,0.1,energy,768,768,1.0
prefill__C3,512,sample_null,post_commit,0.1,spike,132,768,0.171875
prefill__C3,512,sparse_16,post_commit,0.002,combined,118,768,0.15364583333333334
prefill__C3,512,sparse_16,post_commit,0.002,directional,0,768,0.0
prefill__C3,512,sparse_16,post_commit,0.002,energy,117,768,0.15234375
prefill__C3,512,sparse_16,post_commit,0.002,spike,12,768,0.015625
prefill__C3,512,sparse_16,post_commit,0.005,combined,140,768,0.18229166666666666
prefill__C3,512,sparse_16,post_commit,0.005,directional,0,768,0.0
prefill__C3,512,sparse_16,post_commit,0.005,energy,138,768,0.1796875
prefill__C3,512,sparse_16,post_commit,0.005,spike,13,768,0.016927083333333332
prefill__C3,512,sparse_16,post_commit,0.01,combined,357,768,0.46484375
prefill__C3,512,sparse_16,post_commit,0.01,directional,0,768,0.0
prefill__C3,512,sparse_16,post_commit,0.01,energy,297,768,0.38671875
prefill__C3,512,sparse_16,post_commit,0.01,spike,296,768,0.3854166666666667
prefill__C3,512,sparse_16,post_commit,0.02,combined,372,768,0.484375
prefill__C3,512,sparse_16,post_commit,0.02,directional,11,768,0.014322916666666666
prefill__C3,512,sparse_16,post_commit,0.02,energy,371,768,0.4830729166666667
prefill__C3,512,sparse_16,post_commit,0.02,spike,318,768,0.4140625
prefill__C3,512,sparse_16,post_commit,0.05,combined,360,768,0.46875
prefill__C3,512,sparse_16,post_commit,0.05,directional,115,768,0.14973958333333334
prefill__C3,512,sparse_16,post_commit,0.05,energy,360,768,0.46875
prefill__C3,512,sparse_16,post_commit,0.05,spike,301,768,0.3919270833333333
prefill__C3,512,sparse_16,post_commit,0.1,combined,382,768,0.4973958333333333
prefill__C3,512,sparse_16,post_commit,0.1,directional,286,768,0.3723958333333333
prefill__C3,512,sparse_16,post_commit,0.1,energy,381,768,0.49609375
prefill__C3,512,sparse_16,post_commit,0.1,spike,327,768,0.42578125
prefill__C3,512,spike_1,post_commit,0.002,combined,133,768,0.17317708333333334
prefill__C3,512,spike_1,post_commit,0.002,directional,0,768,0.0
prefill__C3,512,spike_1,post_commit,0.002,energy,119,768,0.15494791666666666
prefill__C3,512,spike_1,post_commit,0.002,spike,35,768,0.045572916666666664
prefill__C3,512,spike_1,post_commit,0.005,combined,124,768,0.16145833333333334
prefill__C3,512,spike_1,post_commit,0.005,directional,1,768,0.0013020833333333333
prefill__C3,512,spike_1,post_commit,0.005,energy,123,768,0.16015625
prefill__C3,512,spike_1,post_commit,0.005,spike,27,768,0.03515625
prefill__C3,512,spike_1,post_commit,0.01,combined,127,768,0.16536458333333334
prefill__C3,512,spike_1,post_commit,0.01,directional,4,768,0.005208333333333333
prefill__C3,512,spike_1,post_commit,0.01,energy,126,768,0.1640625
prefill__C3,512,spike_1,post_commit,0.01,spike,29,768,0.037760416666666664
prefill__C3,512,spike_1,post_commit,0.02,combined,130,768,0.16927083333333334
prefill__C3,512,spike_1,post_commit,0.02,directional,19,768,0.024739583333333332
prefill__C3,512,spike_1,post_commit,0.02,energy,129,768,0.16796875
prefill__C3,512,spike_1,post_commit,0.02,spike,32,768,0.041666666666666664
prefill__C3,512,spike_1,post_commit,0.05,combined,125,768,0.16276041666666666
prefill__C3,512,spike_1,post_commit,0.05,directional,15,768,0.01953125
prefill__C3,512,spike_1,post_commit,0.05,energy,124,768,0.16145833333333334
prefill__C3,512,spike_1,post_commit,0.05,spike,26,768,0.033854166666666664
prefill__C3,512,spike_1,post_commit,0.1,combined,134,768,0.17447916666666666
prefill__C3,512,spike_1,post_commit,0.1,directional,27,768,0.03515625
prefill__C3,512,spike_1,post_commit,0.1,energy,133,768,0.17317708333333334
prefill__C3,512,spike_1,post_commit,0.1,spike,38,768,0.049479166666666664
