prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws,projection_family
eval_001,prefill__C2,16384,16,0.01,16,3,8,6.521887388365209e-05,0.05078125,0.951171875,0.921875,3.83204294507862e-05,0.00013832042945078623,0.01,-2.168404344971009e-19,-2.1379874215361227e-19,0.2442368442102456,0.5846059143142868,64,512,lut16
eval_001,prefill__C2,16384,32,0.01,16,3,8,5.805949671066439e-05,0.04296875,0.998046875,0.984375,3.83204294507862e-05,0.00013832042945078623,0.01,-2.168404344971009e-19,-2.1379874215361227e-19,0.17291864820955383,0.4023151048918179,64,512,lut16
eval_001,prefill__C2,16384,64,0.01,16,2,8,5.313227355056409e-05,0.0234375,1.0,1.0,3.83204294507862e-05,0.00013832042945078617,0.01,-1.1926223897340549e-18,-1.1758930818448676e-18,0.12368792120888816,0.2856918217891918,64,512,lut16
eval_001,prefill__C2,16384,1,0.01,256,0,8,0.00017722071032881537,0.044921875,0.21875,0.234375,3.83204294507862e-05,0.00013832042945078617,0.01,8.673617379884035e-19,8.551949686144491e-19,0.7948267288440385,1.2508365274252524,64,512,lut16
eval_001,prefill__C2,16384,2,0.01,256,2,8,0.00012122056466839885,0.05078125,0.431640625,0.296875,3.83204294507862e-05,0.00013832042945078617,0.01,2.168404344971009e-19,2.1379874215361227e-19,0.6257196816610957,1.4022644793810854,64,512,lut16
eval_001,prefill__C2,16384,4,0.01,256,0,8,9.674607854302445e-05,0.033203125,0.576171875,0.5,3.83204294507862e-05,0.00013832042945078617,0.01,8.673617379884035e-19,8.551949686144491e-19,0.4813717194114348,0.9005823080420612,64,512,lut16
eval_001,prefill__C2,16384,8,0.01,256,0,8,8.117987601939123e-05,0.0390625,0.791015625,0.734375,3.83204294507862e-05,0.00013832042945078617,0.01,8.673617379884035e-19,8.551949686144491e-19,0.3121047071925298,0.7158785465581774,64,512,lut16
eval_001,prefill__C2,16384,16,0.01,256,4,8,6.521887388365209e-05,0.05078125,0.94921875,0.921875,3.83204294507862e-05,0.00013832042945078623,0.01,1.3010426069826053e-18,1.2827924529216737e-18,0.24413668564358992,0.5753950053439011,64,512,lut16
eval_001,prefill__C2,16384,32,0.01,256,5,8,5.805949671066439e-05,0.04296875,0.99609375,0.96875,3.83204294507862e-05,0.00013832042945078617,0.01,-3.469446951953614e-18,-3.4207798744577963e-18,0.15601902939693313,0.4029963678211573,64,512,lut16
eval_001,prefill__C2,16384,64,0.01,256,3,8,5.313227355056409e-05,0.0234375,1.0,1.0,3.83204294507862e-05,0.00013832042945078623,0.01,-1.3010426069826053e-18,-1.2827924529216737e-18,0.11395737569926769,0.27771036449348396,64,512,lut16
eval_001,prefill__C2,16384,1,0.02,1,1,8,0.00017722071032881537,0.044921875,0.5546875,0.390625,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.8379665125664985,1.9420043604274622,64,512,lut16
eval_001,prefill__C2,16384,2,0.02,1,1,8,0.00012122056466839885,0.05078125,0.767578125,0.65625,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.6443369959899836,1.4600807140331784,64,512,lut16
eval_001,prefill__C2,16384,4,0.02,1,6,8,9.674607854302445e-05,0.033203125,0.91796875,0.8125,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.44753931403213576,0.9322468831348594,64,512,lut16
eval_001,prefill__C2,16384,8,0.02,1,4,8,8.117987601939123e-05,0.0390625,0.99609375,0.96875,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.33186557532115707,0.7208602587375456,64,512,lut16
eval_001,prefill__C2,16384,16,0.02,1,4,8,6.521887388365209e-05,0.05078125,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.23949193454633688,0.5362246784940807,64,512,lut16
eval_001,prefill__C2,16384,32,0.02,1,2,8,5.805949671066439e-05,0.04296875,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.16712594757144633,0.4045229773740514,64,512,lut16
eval_001,prefill__C2,16384,64,0.02,1,2,8,5.313227355056409e-05,0.0234375,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.12547649412399575,0.2828375296499524,64,512,lut16
eval_001,prefill__C2,16384,1,0.02,16,2,8,0.00017722071032881537,0.044921875,0.5234375,0.390625,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.8339785863950355,2.082430124693289,64,512,lut16
