workload_id,policy,task_id,client_profile,required_width,placement_id,placement_label,pair_id,variant,decision_mode,risk_class,group_width,arrival_s,queue_wait_s,task_latency_s,success,challenge,verification_risk,false_dispute_risk,material_tpr_min,feasible_under_alpha_beta,verifier_workload_ms,completion_utility
queued_8,cost_only,eval_004,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.0,2.56917,3.425,1,0,0.0,0.0,1.0,1,2.480402,0.948617
queued_8,cost_only,eval_005,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.0,3.425,4.28167,0,0,0.0,0.0,1.0,1,2.480402,-0.0685
queued_8,cost_only,eval_006,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.0,4.28167,5.13498,1,0,0.0,0.0,1.0,1,2.480402,0.914367
queued_8,cost_only,eval_007,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.0,5.13498,6.00845,1,0,0.0,0.0,1.0,1,2.480402,0.8973
queued_8,cost_only,eval_008,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.0,6.00845,6.88024,1,0,0.0,0.0,1.0,1,2.480402,0.879831
queued_8,cost_only,eval_009,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,6.63024,7.50035,1,0,0.0,0.0,1.0,1,2.480402,0.867395
queued_8,cost_only,eval_010,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,7.50035,8.35618,1,0,0.0,0.0,1.0,1,2.480402,0.849993
queued_8,cost_only,eval_011,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,8.35618,9.19605,1,0,0.0,0.0,1.0,1,2.480402,0.832876
queued_8,cost_only,eval_012,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,9.19605,10.0376,1,0,0.0,0.0,1.0,1,2.480402,0.816079
queued_8,cost_only,eval_013,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,10.0376,10.87747,1,0,0.0,0.0,1.0,1,2.480402,0.799248
queued_8,cost_only,eval_014,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,10.87747,11.71734,1,0,0.0,0.0,1.0,1,2.480402,0.782451
queued_8,cost_only,eval_015,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,11.71734,12.55805,1,0,0.0,0.0,1.0,1,2.480402,0.765653
queued_8,cost_only,eval_016,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.25,12.55805,13.3954,1,0,0.0,0.0,1.0,1,2.480402,0.748839
queued_8,cost_only,eval_017,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,13.1454,14.00291,1,0,0.0,0.0,1.0,1,2.480402,0.737092
queued_8,cost_only,eval_018,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,14.00291,14.85874,0,0,0.0,0.0,1.0,1,2.480402,-0.280058
queued_8,cost_only,eval_019,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,14.85874,15.71289,1,0,0.0,0.0,1.0,1,2.480402,0.702825
queued_8,cost_only,eval_020,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,15.71289,16.55276,1,0,0.0,0.0,1.0,1,2.480402,0.685742
queued_8,cost_only,eval_021,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,16.55276,17.38507,1,0,0.0,0.0,1.0,1,2.480402,0.668945
queued_8,cost_only,eval_022,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,17.38507,18.21906,1,0,0.0,0.0,1.0,1,2.480402,0.652299
queued_8,cost_only,eval_023,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,18.21906,19.05137,1,0,0.0,0.0,1.0,1,2.480402,0.635619
queued_8,cost_only,eval_024,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.5,19.05137,19.88368,1,0,0.0,0.0,1.0,1,2.480402,0.618973
queued_8,cost_only,eval_025,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,19.63368,20.46683,1,0,0.0,0.0,1.0,1,2.480402,0.607326
queued_8,cost_only,eval_026,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,20.46683,21.29662,1,0,0.0,0.0,1.0,1,2.480402,0.590663
queued_8,cost_only,eval_027,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,21.29662,22.14657,1,0,0.0,0.0,1.0,1,2.480402,0.574068
queued_8,cost_only,eval_028,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,22.14657,22.99484,1,0,0.0,0.0,1.0,1,2.480402,0.557069
queued_8,cost_only,eval_029,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,22.99484,23.84143,1,0,0.0,0.0,1.0,1,2.480402,0.540103
queued_8,cost_only,eval_030,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,23.84143,24.67374,1,0,0.0,0.0,1.0,1,2.480402,0.523171
queued_8,cost_only,eval_031,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,24.67374,25.52117,0,0,0.0,0.0,1.0,1,2.480402,-0.493475
queued_8,cost_only,eval_032,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,0.75,25.52117,26.37028,1,0,0.0,0.0,1.0,1,2.480402,0.489577
queued_8,cost_only,eval_033,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,26.12028,26.96771,0,0,0.0,0.0,1.0,1,2.480402,-0.522406
queued_8,cost_only,eval_034,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,26.96771,27.81514,1,0,0.0,0.0,1.0,1,2.480402,0.460646
queued_8,cost_only,eval_035,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,27.81514,28.66341,1,0,0.0,0.0,1.0,1,2.480402,0.443697
queued_8,cost_only,eval_036,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,28.66341,29.50832,1,0,0.0,0.0,1.0,1,2.480402,0.426732
queued_8,cost_only,eval_037,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,29.50832,30.37339,1,0,0.0,0.0,1.0,1,2.480402,0.409834
queued_8,cost_only,eval_038,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,30.37339,31.23678,0,0,0.0,0.0,1.0,1,2.480402,-0.607468
queued_8,cost_only,eval_039,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,31.23678,32.09849,0,0,0.0,0.0,1.0,1,2.480402,-0.624736
queued_8,cost_only,eval_040,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.0,32.09849,32.94592,0,0,0.0,0.0,1.0,1,2.480402,-0.64197
queued_8,cost_only,eval_041,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,32.69592,33.54335,1,0,0.0,0.0,1.0,1,2.480402,0.346082
queued_8,cost_only,eval_042,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,33.54335,34.39246,1,0,0.0,0.0,1.0,1,2.480402,0.329133
queued_8,cost_only,eval_043,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,34.39246,35.23989,1,0,0.0,0.0,1.0,1,2.480402,0.312151
queued_8,cost_only,eval_044,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,35.23989,36.08732,0,0,0.0,0.0,1.0,1,2.480402,-0.704798
queued_8,cost_only,eval_045,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,36.08732,36.93559,1,0,0.0,0.0,1.0,1,2.480402,0.278254
queued_8,cost_only,eval_046,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,36.93559,37.7805,1,0,0.0,0.0,1.0,1,2.480402,0.261288
queued_8,cost_only,eval_047,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,37.7805,38.64557,0,0,0.0,0.0,1.0,1,2.480402,-0.75561
queued_8,cost_only,eval_048,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.25,38.64557,39.50896,1,0,0.0,0.0,1.0,1,2.480402,0.227089
queued_8,cost_only,eval_049,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,39.25896,40.12067,1,0,0.0,0.0,1.0,1,2.480402,0.214821
queued_8,cost_only,eval_050,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,40.12067,40.9681,1,0,0.0,0.0,1.0,1,2.480402,0.197587
queued_8,cost_only,eval_051,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,40.9681,41.82477,0,0,0.0,0.0,1.0,1,2.480402,-0.819362
queued_8,cost_only,eval_052,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,41.82477,42.68312,1,0,0.0,0.0,1.0,1,2.480402,0.163505
queued_8,cost_only,eval_053,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,42.68312,43.53979,1,0,0.0,0.0,1.0,1,2.480402,0.146338
queued_8,cost_only,eval_054,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,43.53979,44.39646,1,0,0.0,0.0,1.0,1,2.480402,0.129204
queued_8,cost_only,eval_055,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,44.39646,45.25397,1,0,0.0,0.0,1.0,1,2.480402,0.112071
queued_8,cost_only,eval_056,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.5,45.25397,46.10812,1,0,0.0,0.0,1.0,1,2.480402,0.094921
queued_8,cost_only,eval_057,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,45.85812,46.73243,1,0,0.0,0.0,1.0,1,2.480402,0.082838
queued_8,cost_only,eval_058,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,46.73243,47.60506,1,0,0.0,0.0,1.0,1,2.480402,0.065351
queued_8,cost_only,eval_059,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,47.60506,48.47601,1,0,0.0,0.0,1.0,1,2.480402,0.047899
queued_8,cost_only,eval_060,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,48.47601,49.33268,0,0,0.0,0.0,1.0,1,2.480402,-0.96952
queued_8,cost_only,eval_061,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,49.33268,50.16499,1,0,0.0,0.0,1.0,1,2.480402,0.013346
queued_8,cost_only,eval_062,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,50.16499,50.99898,1,0,0.0,0.0,1.0,1,2.480402,-0.0033
queued_8,cost_only,eval_063,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,50.99898,51.83129,1,0,0.0,0.0,1.0,1,2.480402,-0.01998
queued_8,cost_only,eval_064,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,1.75,51.83129,52.6636,1,0,0.0,0.0,1.0,1,2.480402,-0.036626
queued_8,cost_only,eval_065,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,52.4136,53.24675,1,0,0.0,0.0,1.0,1,2.480402,-0.048272
queued_8,cost_only,eval_066,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,53.24675,54.07654,1,0,0.0,0.0,1.0,1,2.480402,-0.064935
queued_8,cost_only,eval_067,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,54.07654,54.92649,0,0,0.0,0.0,1.0,1,2.480402,-1.081531
queued_8,cost_only,eval_068,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,54.92649,55.77476,1,0,0.0,0.0,1.0,1,2.480402,-0.09853
queued_8,cost_only,eval_069,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,55.77476,56.62135,1,0,0.0,0.0,1.0,1,2.480402,-0.115495
queued_8,cost_only,eval_070,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,56.62135,57.45366,1,0,0.0,0.0,1.0,1,2.480402,-0.132427
queued_8,cost_only,eval_071,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,57.45366,58.28681,1,0,0.0,0.0,1.0,1,2.480402,-0.149073
queued_8,cost_only,eval_072,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.0,58.28681,59.12164,1,0,0.0,0.0,1.0,1,2.480402,-0.165736
queued_8,cost_only,eval_073,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,58.87164,59.70479,1,0,0.0,0.0,1.0,1,2.480402,-0.177433
queued_8,cost_only,eval_074,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,59.70479,60.53794,1,0,0.0,0.0,1.0,1,2.480402,-0.194096
queued_8,cost_only,eval_075,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,60.53794,61.37193,1,0,0.0,0.0,1.0,1,2.480402,-0.210759
queued_8,cost_only,eval_076,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,61.37193,62.20256,1,0,0.0,0.0,1.0,1,2.480402,-0.227439
queued_8,cost_only,eval_077,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,62.20256,63.05335,1,0,0.0,0.0,1.0,1,2.480402,-0.244051
queued_8,cost_only,eval_078,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,63.05335,63.90246,1,0,0.0,0.0,1.0,1,2.480402,-0.261067
queued_8,cost_only,eval_079,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,63.90246,64.74989,1,0,0.0,0.0,1.0,1,2.480402,-0.278049
queued_8,cost_only,eval_080,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.25,64.74989,65.58304,1,0,0.0,0.0,1.0,1,2.480402,-0.294998
queued_8,cost_only,eval_081,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,65.33304,66.17291,1,0,0.0,0.0,1.0,1,2.480402,-0.306661
queued_8,cost_only,eval_082,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,66.17291,67.01446,1,0,0.0,0.0,1.0,1,2.480402,-0.323458
queued_8,cost_only,eval_083,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,67.01446,67.85433,1,0,0.0,0.0,1.0,1,2.480402,-0.340289
queued_8,cost_only,eval_084,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,67.85433,68.6942,1,0,0.0,0.0,1.0,1,2.480402,-0.357087
queued_8,cost_only,eval_085,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,68.6942,69.53491,1,0,0.0,0.0,1.0,1,2.480402,-0.373884
queued_8,cost_only,eval_086,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,69.53491,70.37226,1,0,0.0,0.0,1.0,1,2.480402,-0.390698
queued_8,cost_only,eval_087,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,70.37226,71.22977,1,0,0.0,0.0,1.0,1,2.480402,-0.407445
queued_8,cost_only,eval_088,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.5,71.22977,72.0856,0,0,0.0,0.0,1.0,1,2.480402,-1.424595
queued_8,cost_only,eval_089,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,71.8356,72.68975,0,0,0.0,0.0,1.0,1,2.480402,-1.436712
queued_8,cost_only,eval_090,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,72.68975,73.52962,1,0,0.0,0.0,1.0,1,2.480402,-0.453795
queued_8,cost_only,eval_091,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,73.52962,74.37117,1,0,0.0,0.0,1.0,1,2.480402,-0.470592
queued_8,cost_only,eval_092,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,74.37117,75.2144,1,0,0.0,0.0,1.0,1,2.480402,-0.487423
queued_8,cost_only,eval_093,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,75.2144,76.05595,1,0,0.0,0.0,1.0,1,2.480402,-0.504288
queued_8,cost_only,eval_094,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,76.05595,76.8975,1,0,0.0,0.0,1.0,1,2.480402,-0.521119
queued_8,cost_only,eval_095,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,76.8975,77.73989,0,0,0.0,0.0,1.0,1,2.480402,-1.53795
queued_8,cost_only,eval_096,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,2.75,77.73989,78.57892,1,0,0.0,0.0,1.0,1,2.480402,-0.554798
queued_8,cost_only,eval_097,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,78.32892,79.18811,1,0,0.0,0.0,1.0,1,2.480402,-0.566578
queued_8,cost_only,eval_098,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,79.18811,80.04562,0,0,0.0,0.0,1.0,1,2.480402,-1.583762
queued_8,cost_only,eval_099,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,80.04562,80.90145,1,0,0.0,0.0,1.0,1,2.480402,-0.600912
queued_8,cost_only,eval_100,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,80.90145,81.743,1,0,0.0,0.0,1.0,1,2.480402,-0.618029
queued_8,cost_only,eval_101,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,81.743,82.57699,1,0,0.0,0.0,1.0,1,2.480402,-0.63486
queued_8,cost_only,eval_102,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,82.57699,83.41266,1,0,0.0,0.0,1.0,1,2.480402,-0.65154
queued_8,cost_only,eval_103,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,83.41266,84.24665,1,0,0.0,0.0,1.0,1,2.480402,-0.668253
queued_8,cost_only,eval_104,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.0,84.24665,85.08064,1,0,0.0,0.0,1.0,1,2.480402,-0.684933
queued_8,cost_only,eval_105,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,84.83064,85.66547,1,0,0.0,0.0,1.0,1,2.480402,-0.696613
queued_8,cost_only,eval_106,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,85.66547,86.49694,1,0,0.0,0.0,1.0,1,2.480402,-0.713309
queued_8,cost_only,eval_107,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,86.49694,87.34857,0,0,0.0,0.0,1.0,1,2.480402,-1.729939
queued_8,cost_only,eval_108,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,87.34857,88.19852,0,0,0.0,0.0,1.0,1,2.480402,-1.746971
queued_8,cost_only,eval_109,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,88.19852,89.04679,1,0,0.0,0.0,1.0,1,2.480402,-0.76397
queued_8,cost_only,eval_110,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,89.04679,89.88078,1,0,0.0,0.0,1.0,1,2.480402,-0.780936
queued_8,cost_only,eval_111,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,89.88078,90.71561,1,0,0.0,0.0,1.0,1,2.480402,-0.797616
queued_8,cost_only,eval_112,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.25,90.71561,91.55212,1,0,0.0,0.0,1.0,1,2.480402,-0.814312
queued_8,cost_only,eval_113,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,91.30212,92.13695,1,0,0.0,0.0,1.0,1,2.480402,-0.826042
queued_8,cost_only,eval_114,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,92.13695,92.97178,1,0,0.0,0.0,1.0,1,2.480402,-0.842739
queued_8,cost_only,eval_115,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,92.97178,93.80745,1,0,0.0,0.0,1.0,1,2.480402,-0.859436
queued_8,cost_only,eval_116,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,93.80745,94.63976,1,0,0.0,0.0,1.0,1,2.480402,-0.876149
queued_8,cost_only,eval_117,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,94.63976,95.49223,1,0,0.0,0.0,1.0,1,2.480402,-0.892795
queued_8,cost_only,eval_118,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,95.49223,96.34302,1,0,0.0,0.0,1.0,1,2.480402,-0.909845
queued_8,cost_only,eval_119,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,96.34302,97.19213,1,0,0.0,0.0,1.0,1,2.480402,-0.92686
queued_8,cost_only,eval_120,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.5,97.19213,98.02696,1,0,0.0,0.0,1.0,1,2.480402,-0.943843
queued_8,cost_only,eval_121,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,97.77696,98.61683,1,0,0.0,0.0,1.0,1,2.480402,-0.955539
queued_8,cost_only,eval_122,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,98.61683,99.45838,1,0,0.0,0.0,1.0,1,2.480402,-0.972337
queued_8,cost_only,eval_123,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,99.45838,100.29825,1,0,0.0,0.0,1.0,1,2.480402,-0.989168
queued_8,cost_only,eval_124,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,100.29825,101.13812,1,0,0.0,0.0,1.0,1,2.480402,-1.005965
queued_8,cost_only,eval_125,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,101.13812,101.97883,1,0,0.0,0.0,1.0,1,2.480402,-1.022762
queued_8,cost_only,eval_126,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,101.97883,102.81618,1,0,0.0,0.0,1.0,1,2.480402,-1.039577
queued_8,cost_only,eval_127,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,102.81618,103.67369,1,0,0.0,0.0,1.0,1,2.480402,-1.056324
queued_8,cost_only,eval_128,LAN,3,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,3.75,103.67369,104.52952,1,0,0.0,0.0,1.0,1,2.480402,-1.073474
queued_8,cost_only,eval_129,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,4.0,104.27952,105.13367,1,0,0.0,0.0,1.0,1,2.480402,-1.08559
