prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws
eval_001,prefill__C3,16384,64,0.05,256,6,8,0.0004463599814447638,0.03515625,1.0,1.0,0.00032980081512042585,0.002829800815120426,0.05,-2.7755575615628914e-17,-1.8656683004512403e-18,0.12671915592886185,0.2863237831738298,64,256
eval_005,prefill__C1,15360,1,0.01,1,1,8,0.00018796925085216507,0.0,0.109375,0.09375,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.4353482489120022,0.9416657881098802,64,256
eval_005,prefill__C1,15360,2,0.01,1,1,8,0.0001156585543446481,0.0,0.37890625,0.390625,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.35083485023270927,0.7096115950074257,64,256
eval_005,prefill__C1,15360,4,0.01,1,3,8,8.460757824593674e-05,0.0,0.79296875,0.734375,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.21256365980089426,0.5380682991671139,64,256
eval_005,prefill__C1,15360,8,0.01,1,3,8,6.854634316405817e-05,0.0,0.96484375,0.921875,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.13657967335329024,0.3768684345794218,64,256
eval_005,prefill__C1,15360,16,0.01,1,2,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.12081186239487451,0.2676939516248337,64,256
eval_005,prefill__C1,15360,32,0.01,1,2,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.08374851558427587,0.22253049902878558,64,256
eval_005,prefill__C1,15360,64,0.01,1,4,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.00011409929102037752,0.01,0.0,0.0,0.05544289807288007,0.1348656381268077,64,256
eval_005,prefill__C1,15360,1,0.01,16,1,8,0.00018796925085216507,0.0,0.15234375,0.140625,1.409929102037751e-05,0.00011409929102037752,0.01,8.673617379884035e-19,1.5038703849974698e-18,0.7806149781181859,1.2124200575292483,64,256
eval_005,prefill__C1,15360,2,0.01,16,5,8,0.0001156585543446481,0.0,0.34765625,0.3125,1.409929102037751e-05,0.0001140992910203775,0.01,0.0,0.0,0.5623741062750411,0.9864638817279018,64,256
eval_005,prefill__C1,15360,4,0.01,16,7,8,8.460757824593674e-05,0.0,0.56640625,0.484375,1.409929102037751e-05,0.0001140992910203775,0.009999999999999998,0.0,0.0,0.5128231061687197,1.0382151710799579,64,256
eval_005,prefill__C1,15360,8,0.01,16,7,8,6.854634316405817e-05,0.0,0.796875,0.6875,1.409929102037751e-05,0.0001140992910203775,0.009999999999999998,0.0,0.0,0.3368496971861239,0.7393154563396205,64,256
eval_005,prefill__C1,15360,16,0.01,16,2,8,5.691843773609327e-05,0.0,0.96875,0.90625,1.409929102037751e-05,0.00011409929102037752,0.01,-2.710505431213761e-20,-4.699594953117093e-20,0.2132905768807359,0.5120577713075424,64,256
eval_005,prefill__C1,15360,32,0.01,16,7,8,5.380037539904728e-05,0.0,0.984375,0.984375,1.409929102037751e-05,0.0001140992910203775,0.009999999999999998,0.0,0.0,0.14978134937065657,0.3884565867802977,64,256
eval_005,prefill__C1,15360,64,0.01,16,6,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0001140992910203775,0.009999999999999998,-9.486769009248164e-20,-1.6448582335909827e-19,0.12444952083360389,0.30144964408144226,64,256
eval_005,prefill__C1,15360,1,0.01,256,1,8,0.00018796925085216507,0.0,0.23046875,0.109375,1.409929102037751e-05,0.00011409929102037752,0.01,6.505213034913027e-19,1.1279027887481023e-18,0.8168447454260047,2.126957456208855,64,256
eval_005,prefill__C1,15360,2,0.01,256,3,8,0.0001156585543446481,0.0,0.39453125,0.28125,1.409929102037751e-05,0.00011409929102037752,0.01,2.168404344971009e-18,3.759675962493675e-18,0.6121609638547589,1.4561927694646761,64,256
eval_005,prefill__C1,15360,4,0.01,256,3,8,8.460757824593674e-05,0.0,0.6328125,0.484375,1.409929102037751e-05,0.00011409929102037752,0.01,2.168404344971009e-18,3.759675962493675e-18,0.4386336103577923,1.043367393696884,64,256
eval_005,prefill__C1,15360,8,0.01,256,5,8,6.854634316405817e-05,0.0,0.7421875,0.703125,1.409929102037751e-05,0.00011409929102037752,0.01,-2.6020852139652106e-18,-4.511611154992409e-18,0.357442902598022,0.7957691176755665,64,256
eval_005,prefill__C1,15360,16,0.01,256,0,8,5.691843773609327e-05,0.0,0.94921875,0.90625,1.409929102037751e-05,0.0001140992910203775,0.009999999999999998,-4.336808689942018e-19,-7.519351924987349e-19,0.22909345365276426,0.609443179273444,64,256
eval_005,prefill__C1,15360,32,0.01,256,1,8,5.380037539904728e-05,0.0,0.984375,0.984375,1.409929102037751e-05,0.00011409929102037752,0.01,6.505213034913027e-19,1.1279027887481023e-18,0.1674189035966191,0.43145503272750113,64,256
eval_005,prefill__C1,15360,64,0.01,256,1,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.00011409929102037752,0.01,6.505213034913027e-19,1.1279027887481023e-18,0.11190461418826378,0.2935414121948076,64,256
eval_005,prefill__C1,15360,1,0.02,1,3,8,0.00018796925085216507,0.0,0.94140625,0.953125,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.23143179124954097,0.5887678440952924,64,256
eval_005,prefill__C1,15360,2,0.02,1,7,8,0.0001156585543446481,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.18327906437211058,0.40505079504172975,64,256
eval_005,prefill__C1,15360,4,0.02,1,7,8,8.460757824593674e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.12676799749226986,0.31849087414495225,64,256
eval_005,prefill__C1,15360,8,0.02,1,7,8,6.854634316405817e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.08307437274502094,0.23337934875694974,64,256
eval_005,prefill__C1,15360,16,0.02,1,7,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.06171405525181314,0.16454321978471376,64,256
eval_005,prefill__C1,15360,32,0.02,1,7,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.046432362507644716,0.10742549353223295,64,256
eval_005,prefill__C1,15360,64,0.02,1,7,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,0.0,0.0,0.030281994029737046,0.07895262963862039,64,256
eval_005,prefill__C1,15360,1,0.02,16,3,8,0.00018796925085216507,0.0,0.5078125,0.3125,1.409929102037751e-05,0.0004140992910203775,0.02,5.421010862427522e-20,4.699594953117093e-20,0.793975062497582,1.3105674789894777,64,256
eval_005,prefill__C1,15360,2,0.02,16,5,8,0.0001156585543446481,0.0,0.73046875,0.65625,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,1.3010426069826053e-18,1.1279027887481023e-18,0.6488168836702917,1.1277695000817218,64,256
eval_005,prefill__C1,15360,4,0.02,16,3,8,8.460757824593674e-05,0.0,0.91015625,0.90625,1.409929102037751e-05,0.0004140992910203775,0.02,5.421010862427522e-20,4.699594953117093e-20,0.4915688554360689,0.8584019780250163,64,256
eval_005,prefill__C1,15360,8,0.02,16,5,8,6.854634316405817e-05,0.0,0.99609375,0.984375,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,1.3010426069826053e-18,1.1279027887481023e-18,0.3096233870363,0.7399398475559364,64,256
eval_005,prefill__C1,15360,16,0.02,16,6,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,-1.3552527156068805e-19,-1.1748987382792734e-19,0.22293372305713824,0.5334142862428464,64,256
eval_005,prefill__C1,15360,32,0.02,16,6,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,-1.3552527156068805e-19,-1.1748987382792734e-19,0.1657922371995047,0.36230006455632463,64,256
eval_005,prefill__C1,15360,64,0.02,16,3,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203775,0.02,5.421010862427522e-20,4.699594953117093e-20,0.10458517313163689,0.2857548449028653,64,256
eval_005,prefill__C1,15360,1,0.02,256,3,8,0.00018796925085216507,0.0,0.48046875,0.46875,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,3.469446951953614e-18,3.0077407699949395e-18,0.797673813071401,1.812309570215599,64,256
eval_005,prefill__C1,15360,2,0.02,256,3,8,0.0001156585543446481,0.0,0.74609375,0.703125,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,3.469446951953614e-18,3.0077407699949395e-18,0.6361668237707643,1.6229120563369084,64,256
eval_005,prefill__C1,15360,4,0.02,256,3,8,8.460757824593674e-05,0.0,0.9375,0.90625,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,3.469446951953614e-18,3.0077407699949395e-18,0.4750176293695013,0.9812005867022694,64,256
eval_005,prefill__C1,15360,8,0.02,256,2,8,6.854634316405817e-05,0.0,0.9921875,0.984375,1.409929102037751e-05,0.0004140992910203775,0.02,1.734723475976807e-18,1.5038703849974698e-18,0.3306288574142147,0.7432746037891795,64,256
eval_005,prefill__C1,15360,16,0.02,256,3,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,3.469446951953614e-18,3.0077407699949395e-18,0.23659187456990266,0.6305186756412141,64,256
eval_005,prefill__C1,15360,32,0.02,256,3,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,3.469446951953614e-18,3.0077407699949395e-18,0.18760671549692362,0.4354359327603183,64,256
eval_005,prefill__C1,15360,64,0.02,256,3,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.0004140992910203774,0.019999999999999997,3.469446951953614e-18,3.0077407699949395e-18,0.11429806233634243,0.31085888528309624,64,256
eval_005,prefill__C1,15360,1,0.05,1,3,8,0.00018796925085216507,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.09382499078808088,0.23640768361025266,64,256
eval_005,prefill__C1,15360,2,0.05,1,1,8,0.0001156585543446481,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.07740276835059388,0.1731751765203182,64,256
eval_005,prefill__C1,15360,4,0.05,1,5,8,8.460757824593674e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.049149504318183046,0.12726753597528412,64,256
eval_005,prefill__C1,15360,8,0.05,1,5,8,6.854634316405817e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.03414953441057782,0.08889344301187874,64,256
eval_005,prefill__C1,15360,16,0.05,1,5,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.02636611536395829,0.06386209251512277,64,256
eval_005,prefill__C1,15360,32,0.05,1,5,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.018490418873059068,0.04718709264374776,64,256
eval_005,prefill__C1,15360,64,0.05,1,5,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,0.0,0.0,0.01033211990239628,0.030097056435070213,64,256
eval_005,prefill__C1,15360,1,0.05,16,4,8,0.00018796925085216507,0.0,0.76171875,0.71875,1.409929102037751e-05,0.002514099291020378,0.05,5.421010862427522e-19,1.8798379812468372e-19,0.8865674356841569,2.138560034539265,64,256
eval_005,prefill__C1,15360,2,0.05,16,0,8,0.0001156585543446481,0.0,0.9609375,0.921875,1.409929102037751e-05,0.002514099291020378,0.05,8.673617379884035e-19,3.0077407699949394e-19,0.6739653287867986,1.5103964322548502,64,256
eval_005,prefill__C1,15360,4,0.05,16,6,8,8.460757824593674e-05,0.0,1.0,0.984375,1.409929102037751e-05,0.0025140992910203776,0.05,0.0,0.0,0.4628599232317887,0.9271023902582034,64,256
eval_005,prefill__C1,15360,8,0.05,16,4,8,6.854634316405817e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,5.421010862427522e-19,1.8798379812468372e-19,0.36130652178129913,0.8088421079776231,64,256
eval_005,prefill__C1,15360,16,0.05,16,4,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,5.421010862427522e-19,1.8798379812468372e-19,0.24653865829357563,0.5752088482764447,64,256
eval_005,prefill__C1,15360,32,0.05,16,7,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020377,0.049999999999999996,-8.673617379884035e-19,-3.0077407699949394e-19,0.15426955789622104,0.38803049299320824,64,256
eval_005,prefill__C1,15360,64,0.05,16,4,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,5.421010862427522e-19,1.8798379812468372e-19,0.11752593217723405,0.29506770862566933,64,256
eval_005,prefill__C1,15360,1,0.05,256,4,8,0.00018796925085216507,0.0,0.84765625,0.734375,1.409929102037751e-05,0.002514099291020378,0.05,8.673617379884035e-18,3.0077407699949395e-18,0.8327406724116535,2.587396570108623,64,256
eval_005,prefill__C1,15360,2,0.05,256,4,8,0.0001156585543446481,0.0,0.9765625,0.9375,1.409929102037751e-05,0.002514099291020378,0.05,8.673617379884035e-18,3.0077407699949395e-18,0.6718192380129788,1.7558497952669865,64,256
eval_005,prefill__C1,15360,4,0.05,256,1,8,8.460757824593674e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,-2.6020852139652106e-18,-9.02322230998482e-19,0.42764808869755333,0.9377443652825554,64,256
eval_005,prefill__C1,15360,8,0.05,256,1,8,6.854634316405817e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,-2.6020852139652106e-18,-9.02322230998482e-19,0.32535198346554295,0.7526132730283179,64,256
eval_005,prefill__C1,15360,16,0.05,256,3,8,5.691843773609327e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,5.204170427930421e-18,1.804644461996964e-18,0.27957193782710993,0.5492684065849986,64,256
eval_005,prefill__C1,15360,32,0.05,256,3,8,5.380037539904728e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,5.204170427930421e-18,1.804644461996964e-18,0.16891270375331746,0.4052266388982115,64,256
eval_005,prefill__C1,15360,64,0.05,256,3,8,4.755271856417159e-05,0.0,1.0,1.0,1.409929102037751e-05,0.002514099291020378,0.05,5.204170427930421e-18,1.804644461996964e-18,0.12915517649790537,0.29496456300753626,64,256
eval_005,prefill__C2,15360,1,0.01,1,2,8,0.0001766681082722999,0.0,0.1953125,0.140625,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.4833683275381826,0.978644572828342,64,256
eval_005,prefill__C2,15360,2,0.01,1,1,8,0.00010513686014195438,0.0,0.5078125,0.40625,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.3616846910618945,0.7948902928734872,64,256
eval_005,prefill__C2,15360,4,0.01,1,2,8,9.410888221565363e-05,0.0,0.66796875,0.640625,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.23210340395730678,0.5672242564785581,64,256
eval_005,prefill__C2,15360,8,0.01,1,0,8,7.13787149786651e-05,0.0,0.9609375,0.921875,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.17641190188869255,0.385742239830464,64,256
eval_005,prefill__C2,15360,16,0.01,1,4,8,6.400995418380497e-05,0.0,1.0,0.984375,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.10182146751428707,0.29934690489307647,64,256
eval_005,prefill__C2,15360,32,0.01,1,5,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.08621131892782288,0.21480950464433282,64,256
eval_005,prefill__C2,15360,64,0.01,1,1,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.00011458391242882841,0.01,0.0,0.0,0.059831010679592185,0.14239350658704916,64,256
eval_005,prefill__C2,15360,1,0.01,16,6,8,0.0001766681082722999,0.0,0.22265625,0.171875,1.4583912428828404e-05,0.00011458391242882841,0.01,-4.336808689942018e-19,-7.393362916842978e-19,0.869278323430811,1.8801927160582355,64,256
eval_005,prefill__C2,15360,2,0.01,16,1,8,0.00010513686014195438,0.0,0.42578125,0.359375,1.4583912428828404e-05,0.00011458391242882841,0.01,2.168404344971009e-19,3.696681458421489e-19,0.6657152364983954,1.4612287175289362,64,256
eval_005,prefill__C2,15360,4,0.01,16,3,8,9.410888221565363e-05,0.0,0.5234375,0.484375,1.4583912428828404e-05,0.00011458391242882844,0.010000000000000002,-1.1655173354219173e-18,-1.9869662839015503e-18,0.4476157718083859,1.124372641997684,64,256
eval_005,prefill__C2,15360,8,0.01,16,6,8,7.13787149786651e-05,0.0,0.796875,0.6875,1.4583912428828404e-05,0.00011458391242882841,0.01,-4.336808689942018e-19,-7.393362916842978e-19,0.33091209218690076,0.7147885782058818,64,256
eval_005,prefill__C2,15360,16,0.01,16,1,8,6.400995418380497e-05,0.0,0.9296875,0.875,1.4583912428828404e-05,0.00011458391242882841,0.01,2.168404344971009e-19,3.696681458421489e-19,0.21596426325691226,0.5328792891210128,64,256
eval_005,prefill__C2,15360,32,0.01,16,2,8,5.249335088790836e-05,0.0,1.0,0.984375,1.4583912428828404e-05,0.0001145839124288284,0.01,0.0,0.0,0.16219857111511388,0.3961168118726385,64,256
eval_005,prefill__C2,15360,64,0.01,16,7,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.00011458391242882841,0.01,-5.421010862427522e-20,-9.241703646053723e-20,0.10482029471492016,0.2839998426658474,64,256
eval_005,prefill__C2,15360,1,0.01,256,6,8,0.0001766681082722999,0.0,0.203125,0.125,1.4583912428828404e-05,0.0001145839124288284,0.01,4.336808689942018e-19,7.393362916842978e-19,0.8667378825038057,1.8860748095243725,64,256
eval_005,prefill__C2,15360,2,0.01,256,6,8,0.00010513686014195438,0.0,0.39453125,0.296875,1.4583912428828404e-05,0.0001145839124288284,0.01,4.336808689942018e-19,7.393362916842978e-19,0.6821716835126398,1.4118169072715288,64,256
eval_005,prefill__C2,15360,4,0.01,256,5,8,9.410888221565363e-05,0.0,0.49609375,0.4375,1.4583912428828404e-05,0.00011458391242882839,0.009999999999999998,-4.336808689942018e-19,-7.393362916842978e-19,0.4702464005470755,1.0362371309343588,64,256
eval_005,prefill__C2,15360,8,0.01,256,6,8,7.13787149786651e-05,0.0,0.74609375,0.75,1.4583912428828404e-05,0.0001145839124288284,0.01,4.336808689942018e-19,7.393362916842978e-19,0.30255714306220205,0.7481161709402773,64,256
eval_005,prefill__C2,15360,16,0.01,256,4,8,6.400995418380497e-05,0.0,0.9140625,0.90625,1.4583912428828404e-05,0.00011458391242882841,0.01,2.168404344971009e-19,3.696681458421489e-19,0.2327777902114436,0.5204061854652422,64,256
eval_005,prefill__C2,15360,32,0.01,256,3,8,5.249335088790836e-05,0.0,0.99609375,0.984375,1.4583912428828404e-05,0.00011458391242882841,0.01,-1.3552527156068805e-18,-2.3104259115134307e-18,0.16159573991994997,0.39820499864460857,64,256
eval_005,prefill__C2,15360,64,0.01,256,4,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.00011458391242882841,0.01,2.168404344971009e-19,3.696681458421489e-19,0.1250262694882685,0.28972657640050997,64,256
eval_005,prefill__C2,15360,1,0.02,1,4,8,0.0001766681082722999,0.0,0.96484375,0.96875,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.25063063930144086,0.6166634236238075,64,256
eval_005,prefill__C2,15360,2,0.02,1,7,8,0.00010513686014195438,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.19282015502881555,0.4433119173156174,64,256
eval_005,prefill__C2,15360,4,0.02,1,5,8,9.410888221565363e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.11866712827420911,0.297913242141067,64,256
eval_005,prefill__C2,15360,8,0.02,1,5,8,7.13787149786651e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.0910890534127113,0.20868833506502427,64,256
eval_005,prefill__C2,15360,16,0.02,1,5,8,6.400995418380497e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.056840111874020376,0.15916521034379938,64,256
eval_005,prefill__C2,15360,32,0.02,1,7,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.04349123160578878,0.10845121816831554,64,256
eval_005,prefill__C2,15360,64,0.02,1,1,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,0.0,0.0,0.03483098565340318,0.0738215108738642,64,256
eval_005,prefill__C2,15360,1,0.02,16,0,8,0.0001766681082722999,0.0,0.484375,0.4375,1.4583912428828404e-05,0.0004145839124288284,0.02,1.4094628242311558e-18,1.201421473986984e-18,0.8244089307970133,1.3560433364794,64,256
eval_005,prefill__C2,15360,2,0.02,16,0,8,0.00010513686014195438,0.0,0.796875,0.703125,1.4583912428828404e-05,0.0004145839124288284,0.02,1.4094628242311558e-18,1.201421473986984e-18,0.5703209223253408,1.394689518403703,64,256
eval_005,prefill__C2,15360,4,0.02,16,0,8,9.410888221565363e-05,0.0,0.9453125,0.828125,1.4583912428828404e-05,0.0004145839124288284,0.02,1.4094628242311558e-18,1.201421473986984e-18,0.4500821445221541,0.9772847602756641,64,256
eval_005,prefill__C2,15360,8,0.02,16,6,8,7.13787149786651e-05,0.0,0.99609375,0.984375,1.4583912428828404e-05,0.0004145839124288284,0.02,-3.7947076036992655e-19,-3.234596276118803e-19,0.3257266236663885,0.7342299783313947,64,256
eval_005,prefill__C2,15360,16,0.02,16,5,8,6.400995418380497e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,-7.589415207398531e-19,-6.469192552237606e-19,0.22128515669671103,0.5140360713474937,64,256
eval_005,prefill__C2,15360,32,0.02,16,2,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,-1.0842021724855044e-18,-9.241703646053723e-19,0.17558925037283868,0.44343971906674334,64,256
eval_005,prefill__C2,15360,64,0.02,16,5,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,-7.589415207398531e-19,-6.469192552237606e-19,0.11356479802777746,0.2518077868320176,64,256
eval_005,prefill__C2,15360,1,0.02,256,4,8,0.0001766681082722999,0.0,0.42578125,0.453125,1.4583912428828404e-05,0.0004145839124288283,0.019999999999999997,4.336808689942018e-19,3.696681458421489e-19,0.8398133356215529,1.1493736538013204,64,256
eval_005,prefill__C2,15360,2,0.02,256,6,8,0.00010513686014195438,0.0,0.8046875,0.703125,1.4583912428828404e-05,0.0004145839124288285,0.020000000000000004,1.3010426069826053e-18,1.1090044375264468e-18,0.563193810250856,1.3576423297681852,64,256
eval_005,prefill__C2,15360,4,0.02,256,6,8,9.410888221565363e-05,0.0,0.92578125,0.859375,1.4583912428828404e-05,0.0004145839124288285,0.020000000000000004,1.3010426069826053e-18,1.1090044375264468e-18,0.45795613527114437,0.9477707387619115,64,256
eval_005,prefill__C2,15360,8,0.02,256,2,8,7.13787149786651e-05,0.0,0.99609375,0.96875,1.4583912428828404e-05,0.0004145839124288284,0.02,-1.3010426069826053e-18,-1.1090044375264468e-18,0.33270850867710206,0.74894396222428,64,256
eval_005,prefill__C2,15360,16,0.02,256,7,8,6.400995418380497e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,-2.6020852139652106e-18,-2.2180088750528935e-18,0.23217469154807002,0.5499190953429212,64,256
eval_005,prefill__C2,15360,32,0.02,256,7,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,-2.6020852139652106e-18,-2.2180088750528935e-18,0.1648871785625457,0.42346734547804843,64,256
eval_005,prefill__C2,15360,64,0.02,256,2,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.0004145839124288284,0.02,-1.3010426069826053e-18,-1.1090044375264468e-18,0.12345008026308786,0.26737974594472286,64,256
eval_005,prefill__C2,15360,1,0.05,1,0,8,0.0001766681082722999,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.10227918291964522,0.24445904005590016,64,256
eval_005,prefill__C2,15360,2,0.05,1,6,8,0.00010513686014195438,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.07773402653504254,0.17048109054549848,64,256
eval_005,prefill__C2,15360,4,0.05,1,0,8,9.410888221565363e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.04710678213223443,0.12877442081441157,64,256
eval_005,prefill__C2,15360,8,0.05,1,5,8,7.13787149786651e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.03937247692806198,0.09435779431758637,64,256
eval_005,prefill__C2,15360,16,0.05,1,5,8,6.400995418380497e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.020548908930551703,0.06499293712070878,64,256
eval_005,prefill__C2,15360,32,0.05,1,4,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.02044266240268964,0.0415393631550339,64,256
eval_005,prefill__C2,15360,64,0.05,1,2,8,5.0586824544253276e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,0.0,0.0,0.013117727030956611,0.034470342130638786,64,256
eval_005,prefill__C2,15360,1,0.05,16,6,8,0.0001766681082722999,0.0,0.8046875,0.6875,1.4583912428828404e-05,0.0025145839124288286,0.05,2.6020852139652106e-18,8.872035500211573e-19,0.7817080268604073,1.8245160702090992,64,256
eval_005,prefill__C2,15360,2,0.05,16,2,8,0.00010513686014195438,0.0,0.94921875,0.9375,1.4583912428828404e-05,0.002514583912428829,0.05,-1.734723475976807e-18,-5.914690333474383e-19,0.6069004236219542,1.1629727786267279,64,256
eval_005,prefill__C2,15360,4,0.05,16,6,8,9.410888221565363e-05,0.0,1.0,0.984375,1.4583912428828404e-05,0.0025145839124288286,0.05,2.6020852139652106e-18,8.872035500211573e-19,0.4227996779767993,0.9238660571513286,64,256
eval_005,prefill__C2,15360,8,0.05,16,4,8,7.13787149786651e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-2.8189256484623115e-18,-9.611371791895871e-19,0.34365609736421465,0.7487868583745055,64,256
eval_005,prefill__C2,15360,16,0.05,16,3,8,6.400995418380497e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-4.336808689942018e-18,-1.4786725833685956e-18,0.23472235996523078,0.49969670431821533,64,256
eval_005,prefill__C2,15360,32,0.05,16,4,8,5.249335088790836e-05,0.0,1.0,1.0,1.4583912428828404e-05,0.002514583912428829,0.05,-2.8189256484623115e-18,-9.611371791895871e-19,0.16492822454300637,0.38338645298460705,64,256
