policy,task_id,candidate_id,admitted,selected,latency_s,goodput,infeasible_usage,false_risk,verify_ms,sketch,reason,workload,alpha,seed
adaptive_verifier,eval_091,trace_lan_f_f,1,1,27.58412,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_092,trace_lan_a_b,1,1,56.31249,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_093,trace_lan_f_f,1,1,28.42567,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_094,trace_lan_f_f,1,1,29.26722,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_095,trace_lan_a_b,1,1,57.35261,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_096,trace_lan_f_f,1,1,30.10625,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_097,trace_lan_a_b,1,1,58.16213,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_098,trace_lan_a_b,1,1,59.21971,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_099,trace_lan_a_b,1,1,60.27535,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_100,trace_lan_f_f,1,1,30.6978,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_101,trace_lan_f_f,1,1,31.53179,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_102,trace_lan_f_f,1,1,32.36746,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_103,trace_lan_f_f,1,1,33.20145,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_104,trace_lan_f_f,1,1,34.03544,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_105,trace_lan_f_f,1,1,34.62027,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_106,trace_lan_f_f,1,1,35.45174,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_107,trace_lan_a_b,1,1,61.07614,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_108,trace_lan_a_b,1,1,62.12499,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_109,trace_lan_a_b,1,1,63.1719,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_110,trace_lan_f_f,1,1,36.28573,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_111,trace_lan_f_f,1,1,37.12056,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_112,trace_lan_f_f,1,1,37.95707,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_113,trace_lan_f_f,1,1,38.5419,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_114,trace_lan_f_f,1,1,39.37673,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_115,trace_lan_f_f,1,1,40.2124,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_116,trace_lan_f_f,1,1,41.04471,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_117,trace_lan_a_b,1,1,63.97366,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_118,trace_lan_a_b,1,1,65.02348,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_119,trace_lan_a_b,1,1,66.07136,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_120,trace_lan_f_f,1,1,41.87954,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_121,trace_lan_f_f,1,1,42.46941,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_122,trace_lan_f_f,1,1,43.31096,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_123,trace_lan_f_f,1,1,44.15083,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_124,trace_lan_f_f,1,1,44.9907,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_125,trace_lan_f_f,1,1,45.83141,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_126,trace_lan_f_f,1,1,46.66876,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_127,trace_lan_a_b,1,1,66.87894,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_128,trace_lan_a_b,1,1,67.93458,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_129,trace_lan_a_b,1,1,68.73828,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_130,trace_lan_f_f,1,1,47.25863,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_131,trace_lan_a_b,1,1,69.78034,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_132,trace_lan_a_b,1,1,70.82434,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_133,trace_lan_a_b,1,1,71.8664,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_134,trace_lan_a_b,1,1,72.90846,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_135,trace_lan_a_b,1,1,73.95149,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_136,trace_lan_f_f,1,1,48.10018,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_137,trace_lan_a_b,1,1,74.76392,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_138,trace_lan_a_b,1,1,75.82441,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_139,trace_lan_a_b,1,1,76.88296,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_140,trace_lan_a_b,1,1,77.92502,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_141,trace_lan_f_f,1,1,48.68333,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_142,trace_lan_f_f,1,1,49.51816,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_143,trace_lan_f_f,1,1,50.35131,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_144,trace_lan_f_f,1,1,51.18446,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_145,trace_lan_f_f,1,1,51.76845,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_146,trace_lan_f_f,1,1,52.59908,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_147,trace_lan_a_b,1,1,78.72484,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_148,trace_lan_a_b,1,1,79.77272,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_149,trace_lan_a_b,1,1,80.81866,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_150,trace_lan_f_f,1,1,53.43223,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_151,trace_lan_f_f,1,1,54.2679,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_152,trace_lan_f_f,1,1,55.10525,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_153,trace_lan_f_f,1,1,55.69092,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_154,trace_lan_f_f,1,1,56.52659,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_155,trace_lan_f_f,1,1,57.3631,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_156,trace_lan_f_f,1,1,58.19625,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_157,trace_lan_a_b,1,1,81.62139,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_158,trace_lan_a_b,1,1,82.67218,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_159,trace_lan_a_b,1,1,83.72103,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_160,trace_lan_f_f,1,1,59.03192,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_161,trace_lan_a_b,1,1,84.51309,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_162,trace_lan_a_b,1,1,85.55709,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_163,trace_lan_a_b,1,1,86.59915,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_164,trace_lan_a_b,1,1,87.64121,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_165,trace_lan_a_b,1,1,88.68424,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_166,trace_lan_f_f,1,1,59.62347,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_167,trace_lan_a_b,1,1,89.74667,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_168,trace_lan_a_b,1,1,90.80716,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_169,trace_lan_a_b,1,1,91.61571,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_170,trace_lan_a_b,1,1,92.65777,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_171,trace_lan_f_f,1,1,60.21502,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_172,trace_lan_a_b,1,1,93.69886,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_173,trace_lan_f_f,1,1,61.05657,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_174,trace_lan_f_f,1,1,61.89812,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_175,trace_lan_a_b,1,1,94.73898,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_176,trace_lan_f_f,1,1,62.73715,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_177,trace_lan_a_b,1,1,95.5485,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_178,trace_lan_a_b,1,1,96.60608,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_179,trace_lan_a_b,1,1,97.66172,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_180,trace_lan_f_f,1,1,63.3287,1.0,0.0,0.0,0.360349,scalar16,adaptive_scalar16,queued-8,0.2,20260514
adaptive_verifier,eval_181,trace_lan_a_b,1,1,98.7096,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_182,trace_lan_a_b,1,1,99.75942,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_183,trace_lan_a_b,1,1,100.8073,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_184,trace_lan_a_b,1,1,101.85518,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_185,trace_lan_a_b,1,1,102.65403,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_186,trace_lan_a_b,1,1,103.699,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_187,trace_lan_a_b,1,1,104.76725,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_188,trace_lan_a_b,1,1,105.83356,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_189,trace_lan_a_b,1,1,106.89793,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_190,trace_lan_a_b,1,1,107.94581,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_191,trace_lan_a_b,1,1,108.99369,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_192,trace_lan_a_b,1,1,110.04351,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_193,trace_lan_a_b,1,1,110.84139,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_194,trace_lan_a_b,1,1,111.88927,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_195,trace_lan_a_b,1,1,112.93812,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_196,trace_lan_a_b,1,1,113.98309,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_197,trace_lan_a_b,1,1,115.05134,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_198,trace_lan_a_b,1,1,116.11765,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_199,trace_lan_a_b,1,1,117.18202,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
adaptive_verifier,eval_200,trace_lan_a_b,1,1,118.2299,1.0,0.0,0.002,0.379823,projcos4,adaptive_projcos4,queued-8,0.2,20260514
queue_aware_network,eval_001,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_002,trace_wan_a_d,1,1,1.27746,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_003,trace_wan_a_c,1,1,1.29722,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_004,trace_wan_b_d,1,1,1.33896,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_005,trace_lan_a_b,1,1,2.11225,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_006,trace_wan_a_d,1,1,2.54997,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_007,trace_wan_a_c,1,1,2.61565,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_008,trace_wan_b_d,1,1,2.69749,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_009,trace_lan_a_b,1,1,2.93438,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_010,trace_wan_a_d,1,1,3.57545,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_011,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_012,trace_lan_f_f,1,1,1.68142,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_013,trace_lan_f_f,1,1,2.52129,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_014,trace_lan_f_f,1,1,3.36116,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_015,trace_wan_a_c,1,1,3.64469,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_016,trace_wan_b_d,1,1,3.76379,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_017,trace_lan_a_b,1,1,3.74196,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_018,trace_wan_a_d,1,1,4.60093,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_019,trace_wan_a_c,1,1,4.68989,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_020,trace_lan_f_f,1,1,3.95103,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_021,trace_lan_a_b,1,1,4.77044,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_022,trace_lan_f_f,1,1,4.78502,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_023,trace_wan_b_d,1,1,4.82391,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_024,trace_lan_f_f,1,1,5.61733,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_025,trace_lan_a_b,1,1,5.54989,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_026,trace_wan_a_d,1,1,5.59572,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_027,trace_wan_a_c,1,1,5.73004,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_028,trace_wan_b_d,1,1,5.9036,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_029,trace_lan_a_b,1,1,6.59486,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_030,trace_lan_f_f,1,1,6.19964,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_031,trace_wan_a_d,1,1,6.8613,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_032,trace_wan_a_c,1,1,7.01918,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_033,trace_wan_b_d,1,1,6.98226,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_034,trace_lan_a_b,1,1,7.3908,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_035,trace_wan_a_d,1,1,7.87787,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_036,trace_wan_a_c,1,1,8.05327,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_037,trace_wan_b_d,1,1,8.33255,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_038,trace_lan_a_b,1,1,8.45517,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_039,trace_wan_a_d,1,1,9.16028,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_040,trace_wan_a_c,1,1,9.34039,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_041,trace_lan_a_b,1,1,9.25111,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_042,trace_wan_b_d,1,1,9.41327,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_043,trace_wan_a_d,1,1,10.17586,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_044,trace_lan_a_b,1,1,10.29705,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_045,trace_wan_a_c,1,1,10.37852,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_046,trace_wan_b_d,1,1,10.73884,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_047,trace_lan_a_b,1,1,11.36336,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_048,trace_wan_a_d,1,1,11.46025,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_049,trace_wan_a_c,1,1,11.43281,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_050,trace_wan_b_d,1,1,11.8175,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_051,trace_lan_a_b,1,1,12.16997,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_052,trace_wan_a_d,1,1,12.4887,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_053,trace_wan_a_c,1,1,12.73104,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_054,trace_wan_b_d,1,1,13.15749,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_055,trace_lan_a_b,1,1,13.22755,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_056,trace_wan_a_d,1,1,13.7622,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_057,trace_wan_a_c,1,1,13.80048,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_058,trace_lan_a_b,1,1,14.05259,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_059,trace_wan_b_d,1,1,14.26499,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_060,trace_wan_a_d,1,1,14.78867,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_061,trace_lan_f_f,1,1,6.03195,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_062,trace_lan_f_f,1,1,6.86594,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_063,trace_lan_f_f,1,1,7.69825,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_064,trace_lan_f_f,1,1,8.53056,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_065,trace_lan_f_f,1,1,9.11371,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_066,trace_lan_f_f,1,1,9.9435,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
