run_id,mode,payload_mb,group_size,concurrency,provider_id,replicate_id,content_hash,object_key,t0_start_ms,t1_encrypt_done_ms,t2_publish_done_ms,t3_access_sent_ms,t4_first_ready_ms,t5_all_ready_ms,encrypt_ms,requester_egress_mb,store_egress_mb,provider_fetch_ms,access_pkg_bytes,success,notes
live_rpd_100_4_008,RPD,100,4,4,ALL,8,9a060e035bbc5316e764fdbace736ce9b5f05a73617e70a3a5ed296a11c408b4,sha256-9a060e035bbc5316e764fdbace736ce9b5f05a73617e70a3a5ed296a11c408b4,0.0,943.967667,,1039.301958,1039.301958,1039.301958,10.157041,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_009,RPD,100,4,4,ALL,9,27747de5783d5668ddb347dabbe132246df86e7f37624bae6632b064c261fc24,sha256-27747de5783d5668ddb347dabbe132246df86e7f37624bae6632b064c261fc24,0.0,949.714917,,1045.63275,1045.63275,1045.63275,10.542917,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_010,RPD,100,4,4,ALL,10,7e2b27d78f98828204742538597f772adf4118a852c0b667decd3aa650ad8426,sha256-7e2b27d78f98828204742538597f772adf4118a852c0b667decd3aa650ad8426,0.0,960.146041,,1056.038416,1056.038416,1056.038416,14.194292,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_011,RPD,100,4,4,ALL,11,cae48e90a376684a39db2b10288d56e9db1b5edee8de9137d29cc7c2500a61fb,sha256-cae48e90a376684a39db2b10288d56e9db1b5edee8de9137d29cc7c2500a61fb,0.0,952.004,,1049.341208,1049.341208,1049.341208,10.272542,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_012,RPD,100,4,4,ALL,12,ee04cf5aa2ac31c9ecd6999a481e58c35a4550c57f6bc101578916fb7c397fa1,sha256-ee04cf5aa2ac31c9ecd6999a481e58c35a4550c57f6bc101578916fb7c397fa1,0.0,956.266209,,1052.375167,1052.375167,1052.375167,10.25375,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_013,RPD,100,4,4,ALL,13,66625338d1caef8b9a7301830fb566ec65816ffdb0b532b7b9831b353682e910,sha256-66625338d1caef8b9a7301830fb566ec65816ffdb0b532b7b9831b353682e910,0.0,956.489167,,1052.387292,1052.387292,1052.387292,10.282875,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_014,RPD,100,4,4,ALL,14,a78f421e12ac8c6f1ac4b68d39ec39bc954c35bc0234864e539331f3a7badca3,sha256-a78f421e12ac8c6f1ac4b68d39ec39bc954c35bc0234864e539331f3a7badca3,0.0,959.138458,,1056.786083,1056.786083,1056.786083,10.2205,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_015,RPD,100,4,4,ALL,15,2113039f10b16f8c23251056cf282be6abc26d670bf20ac4a4f03fea6fd15c1e,sha256-2113039f10b16f8c23251056cf282be6abc26d670bf20ac4a4f03fea6fd15c1e,0.0,957.944792,,1054.566334,1054.566334,1054.566334,10.168125,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_016,RPD,100,4,4,ALL,16,2ee4c0639bbfbc2e07d3d1560e2841667910a831477572bd94f76c6c6519abf5,sha256-2ee4c0639bbfbc2e07d3d1560e2841667910a831477572bd94f76c6c6519abf5,0.0,955.750417,,1052.482167,1052.482167,1052.482167,10.268625,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_017,RPD,100,4,4,ALL,17,7234d2477137280154d73f245c7d88eb058a967699091736a6197e5bb69022dc,sha256-7234d2477137280154d73f245c7d88eb058a967699091736a6197e5bb69022dc,0.0,958.246083,,1054.348333,1054.348333,1054.348333,10.215709,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_018,RPD,100,4,4,ALL,18,adb727526a309bd7fcfff1ee4ec5271b292bdb96c07fc21ca854ce674367079a,sha256-adb727526a309bd7fcfff1ee4ec5271b292bdb96c07fc21ca854ce674367079a,0.0,956.259958,,1051.637,1051.637,1051.637,10.289083,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_019,RPD,100,4,4,ALL,19,1fdc8d99f18bb8f0fb44d10c31dc84f905520c33604dd54907fa9d9e0759c643,sha256-1fdc8d99f18bb8f0fb44d10c31dc84f905520c33604dd54907fa9d9e0759c643,0.0,931.738709,,1028.150625,1028.150625,1028.150625,14.155458,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_020,RPD,100,4,4,ALL,20,2ecd3c98cfba1b5bbab13c3448104ec07ec9957f72f33a799834916486f4f485,sha256-2ecd3c98cfba1b5bbab13c3448104ec07ec9957f72f33a799834916486f4f485,0.0,949.747208,,1045.490083,1045.490083,1045.490083,10.250084,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_021,RPD,100,4,4,ALL,21,51b06e3b5db3ed1c6d6b413c2578e2f0d96f0efe9569e13c2661af51aaa0dae0,sha256-51b06e3b5db3ed1c6d6b413c2578e2f0d96f0efe9569e13c2661af51aaa0dae0,0.0,920.128541,,1015.884208,1015.884208,1015.884208,10.449833,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_022,RPD,100,4,4,ALL,22,6434323fa29f3409bf9d1f5307021e3ade08785d1b1bb8cb3e7b371b147cc8f9,sha256-6434323fa29f3409bf9d1f5307021e3ade08785d1b1bb8cb3e7b371b147cc8f9,0.0,955.049167,,1051.77875,1051.77875,1051.77875,10.144375,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_023,RPD,100,4,4,ALL,23,5feb4babe94625aea76853fe7bcb2985333bf27a61e149f7b540155742dded20,sha256-5feb4babe94625aea76853fe7bcb2985333bf27a61e149f7b540155742dded20,0.0,943.214334,,1039.176125,1039.176125,1039.176125,10.13575,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_024,RPD,100,4,4,ALL,24,979dee0c7c5987d06ff9063780dfc77bb9e5707d9066cdc6b5f5e0ccad58e97f,sha256-979dee0c7c5987d06ff9063780dfc77bb9e5707d9066cdc6b5f5e0ccad58e97f,0.0,954.827292,,1051.152959,1051.152959,1051.152959,10.206417,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_025,RPD,100,4,4,ALL,25,60fc8ac70e703cf150ca1d7a342b85a7da8e0d4d9102d8be6acca108deaa9015,sha256-60fc8ac70e703cf150ca1d7a342b85a7da8e0d4d9102d8be6acca108deaa9015,0.0,952.865209,,1048.760959,1048.760959,1048.760959,10.189875,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_026,RPD,100,4,4,ALL,26,5126beffb97a8bda3ec1b02e9effa592ea570b6694ea22bde91730b5bc983cc7,sha256-5126beffb97a8bda3ec1b02e9effa592ea570b6694ea22bde91730b5bc983cc7,0.0,922.43775,,1017.911666,1017.911666,1017.911666,10.210542,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_027,RPD,100,4,4,ALL,27,ac1990b7f56783552794cb9ccfec028225528a72ef999f4f2b9524c27b5e3883,sha256-ac1990b7f56783552794cb9ccfec028225528a72ef999f4f2b9524c27b5e3883,0.0,945.851416,,1041.127458,1041.127458,1041.127458,10.261584,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_028,RPD,100,4,4,ALL,28,062f650689c4a450305266a2dad03412d312c18cde0ac06957798ec62842dae6,sha256-062f650689c4a450305266a2dad03412d312c18cde0ac06957798ec62842dae6,0.0,916.5685,,1012.283041,1012.283041,1012.283041,10.299875,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_029,RPD,100,4,4,ALL,29,97d741b14b4c59a6d28a2b3b7736033ae9d80742b22e221beb932038753c41cc,sha256-97d741b14b4c59a6d28a2b3b7736033ae9d80742b22e221beb932038753c41cc,0.0,957.720042,,1053.87925,1053.87925,1053.87925,10.229375,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_4_030,RPD,100,4,4,ALL,30,312715e5f7c7daee3440791c5286acfc7e311f6a5ecc51a765678108ecd5d6bb,sha256-312715e5f7c7daee3440791c5286acfc7e311f6a5ecc51a765678108ecd5d6bb,0.0,902.104459,,997.636209,997.636209,997.636209,10.2265,400.000064,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_001,RPD,100,8,8,ALL,1,30340fe5438b2593603908c9fc5affa87c2265777ba75dd595c3531de490d485,sha256-30340fe5438b2593603908c9fc5affa87c2265777ba75dd595c3531de490d485,0.0,944.883083,,1072.685,1072.685,1072.685,10.376917,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_002,RPD,100,8,8,ALL,2,9b3fe720a9a4e7e9d42f36334a5c620ea8cabb045f140de9911ea66f7c6d97b0,sha256-9b3fe720a9a4e7e9d42f36334a5c620ea8cabb045f140de9911ea66f7c6d97b0,0.0,909.726167,,1044.55175,1044.55175,1044.55175,10.235,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_003,RPD,100,8,8,ALL,3,2ecc3ba09b4436737327940ea8d24398f86f3ddf9132e8598950b3ce2b2758c8,sha256-2ecc3ba09b4436737327940ea8d24398f86f3ddf9132e8598950b3ce2b2758c8,0.0,922.654542,,1054.239709,1054.239709,1054.239709,10.241375,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_004,RPD,100,8,8,ALL,4,0b6615831d88b8dcafca6529328e81b428e6b4601e16f6af02852698b7a00209,sha256-0b6615831d88b8dcafca6529328e81b428e6b4601e16f6af02852698b7a00209,0.0,912.236917,,1040.211209,1040.211209,1040.211209,10.233792,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_005,RPD,100,8,8,ALL,5,57c7b62832a5b7388e5eb46633c484e569812ccfd23a5015f39479e5495c59e2,sha256-57c7b62832a5b7388e5eb46633c484e569812ccfd23a5015f39479e5495c59e2,0.0,913.245375,,1040.790042,1040.790042,1040.790042,10.216,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_006,RPD,100,8,8,ALL,6,ac8741ac214b0c2620365bd4ae3fd442b045f6367fa77dafde8d2a194a4f2278,sha256-ac8741ac214b0c2620365bd4ae3fd442b045f6367fa77dafde8d2a194a4f2278,0.0,916.390917,,1048.14625,1048.14625,1048.14625,10.309042,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_007,RPD,100,8,8,ALL,7,c3502f62fd547dc9e2cc5a807fb2cf18cd848dae2544a40b695eb20aaa811de4,sha256-c3502f62fd547dc9e2cc5a807fb2cf18cd848dae2544a40b695eb20aaa811de4,0.0,943.800125,,1073.337333,1073.337333,1073.337333,10.292875,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_008,RPD,100,8,8,ALL,8,cac8e39008742abccde74735949ecc4051f95e0f64ced3fc2bb119f4cff1fce7,sha256-cac8e39008742abccde74735949ecc4051f95e0f64ced3fc2bb119f4cff1fce7,0.0,907.352666,,1036.0445,1036.0445,1036.0445,14.222333,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_009,RPD,100,8,8,ALL,9,b87fe503290cebb4da721793c87c0b1c9c60e6b00c28b541bb8bbade2728267a,sha256-b87fe503290cebb4da721793c87c0b1c9c60e6b00c28b541bb8bbade2728267a,0.0,940.74975,,1068.22025,1068.22025,1068.22025,10.172,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_010,RPD,100,8,8,ALL,10,a9a18db43a1cb82daf86f733dd0333ee94e1c640470582553ef05138f4d6de11,sha256-a9a18db43a1cb82daf86f733dd0333ee94e1c640470582553ef05138f4d6de11,0.0,943.315209,,1077.196667,1077.196667,1077.196667,10.195916,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_011,RPD,100,8,8,ALL,11,aad591ae621d2c721235c87679ba128b700232b5b4e0f215bec4d3ba845b2622,sha256-aad591ae621d2c721235c87679ba128b700232b5b4e0f215bec4d3ba845b2622,0.0,926.547041,,1057.31775,1057.31775,1057.31775,10.223958,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_012,RPD,100,8,8,ALL,12,48721b2ad4cd2ff78b544f0990f46c10b3b567c72fec9036371d62e8c448b09b,sha256-48721b2ad4cd2ff78b544f0990f46c10b3b567c72fec9036371d62e8c448b09b,0.0,950.570458,,1080.262666,1080.262666,1080.262666,10.274333,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_013,RPD,100,8,8,ALL,13,e2f9f3d3bb1bcba376c71abe265a69895efdcd3c26b74ccb699503b0bab62f82,sha256-e2f9f3d3bb1bcba376c71abe265a69895efdcd3c26b74ccb699503b0bab62f82,0.0,915.431083,,1053.639208,1053.639208,1053.639208,10.220459,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_014,RPD,100,8,8,ALL,14,1fa7d69e94b2e7e9c9ebb567e487b76fe59d70e511d2ac461ff81f61b6f6badc,sha256-1fa7d69e94b2e7e9c9ebb567e487b76fe59d70e511d2ac461ff81f61b6f6badc,0.0,952.384667,,1081.645042,1081.645042,1081.645042,10.30225,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_015,RPD,100,8,8,ALL,15,24a5e9352086cf490e439ce63c6db2ae519b49d15bfe2c480d01a55de37e049b,sha256-24a5e9352086cf490e439ce63c6db2ae519b49d15bfe2c480d01a55de37e049b,0.0,919.398084,,1047.09475,1047.09475,1047.09475,10.314917,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_016,RPD,100,8,8,ALL,16,7a809e1f0ae6be13f2a2bb08679b91a2d4e2b144bfd2056d756126d8e54c4a6b,sha256-7a809e1f0ae6be13f2a2bb08679b91a2d4e2b144bfd2056d756126d8e54c4a6b,0.0,951.466291,,1086.183666,1086.183666,1086.183666,10.163042,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_017,RPD,100,8,8,ALL,17,f965ad3896d8f236a5169975d45640d42eee7c15891bc3dc863ab02216f325d8,sha256-f965ad3896d8f236a5169975d45640d42eee7c15891bc3dc863ab02216f325d8,0.0,946.439708,,1078.537958,1078.537958,1078.537958,10.122,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_018,RPD,100,8,8,ALL,18,d649c88562cb533abd26feb42035b15043f7aab9973af09859b118258a98f6f4,sha256-d649c88562cb533abd26feb42035b15043f7aab9973af09859b118258a98f6f4,0.0,932.475333,,1062.203625,1062.203625,1062.203625,10.227834,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_019,RPD,100,8,8,ALL,19,1176332898f19e8511102f0427ba0891c12343f82ee56052fe7a2cf20fe198fb,sha256-1176332898f19e8511102f0427ba0891c12343f82ee56052fe7a2cf20fe198fb,0.0,954.374208,,1090.233042,1090.233042,1090.233042,10.274208,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_020,RPD,100,8,8,ALL,20,50d1faacd3c88f6b9878a3f7f6115e4339977e4011e7f155f87a43121536fb7c,sha256-50d1faacd3c88f6b9878a3f7f6115e4339977e4011e7f155f87a43121536fb7c,0.0,937.618375,,1065.013792,1065.013792,1065.013792,10.255875,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_021,RPD,100,8,8,ALL,21,1f65e0da44929b2689871773da069f1ce066d05e3b94328e8a39e2ad6c5bf350,sha256-1f65e0da44929b2689871773da069f1ce066d05e3b94328e8a39e2ad6c5bf350,0.0,952.609792,,1081.628959,1081.628959,1081.628959,10.202833,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_022,RPD,100,8,8,ALL,22,8ce357cad542c23e3e91db81c1f8ed8cd699589be6636de2cbf1a7074211b757,sha256-8ce357cad542c23e3e91db81c1f8ed8cd699589be6636de2cbf1a7074211b757,0.0,915.278833,,1048.56975,1048.56975,1048.56975,10.175,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_023,RPD,100,8,8,ALL,23,860fb4dd9b2e0fd589a66eed6dae15ea6b7a2c9de4f0b7a5322d9ac26c18a898,sha256-860fb4dd9b2e0fd589a66eed6dae15ea6b7a2c9de4f0b7a5322d9ac26c18a898,0.0,951.803375,,1095.767916,1095.767916,1095.767916,10.217208,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_024,RPD,100,8,8,ALL,24,679e24c6f06d2d4d6ba700a3b5bd8eedca98c439d62ef5545e9dec773f8f3e1f,sha256-679e24c6f06d2d4d6ba700a3b5bd8eedca98c439d62ef5545e9dec773f8f3e1f,0.0,927.439459,,1055.606125,1055.606125,1055.606125,10.207,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_025,RPD,100,8,8,ALL,25,2f67a235b893e20b6747ace2ab89e40f95ea18964d36d9f40b34df94437ce9c9,sha256-2f67a235b893e20b6747ace2ab89e40f95ea18964d36d9f40b34df94437ce9c9,0.0,949.320417,,1085.54125,1085.54125,1085.54125,10.334917,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_026,RPD,100,8,8,ALL,26,3a03ea485fee7c88abfd738667412897acf8729d6b042a1580ae7264bb6c961b,sha256-3a03ea485fee7c88abfd738667412897acf8729d6b042a1580ae7264bb6c961b,0.0,949.483542,,1080.187375,1080.187375,1080.187375,10.820958,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_027,RPD,100,8,8,ALL,27,70c4049acb96f34ce61a5ff189dd7c41b32d145fd8be25ac327468a183322de0,sha256-70c4049acb96f34ce61a5ff189dd7c41b32d145fd8be25ac327468a183322de0,0.0,936.2725,,1065.586291,1065.586291,1065.586291,10.18725,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_028,RPD,100,8,8,ALL,28,b09a66f16a7f9aa431a1614b8a697a7cf7b3e62b55dadbccffc36bcb2dbe5240,sha256-b09a66f16a7f9aa431a1614b8a697a7cf7b3e62b55dadbccffc36bcb2dbe5240,0.0,947.349416,,1082.819625,1082.819625,1082.819625,10.333375,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_029,RPD,100,8,8,ALL,29,3b528d31a0d582f330dcb24ad9952ea7fe343be7aaaf495f9e0a827f10a97435,sha256-3b528d31a0d582f330dcb24ad9952ea7fe343be7aaaf495f9e0a827f10a97435,0.0,922.202375,,1051.077375,1051.077375,1051.077375,10.212167,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_rpd_100_8_030,RPD,100,8,8,ALL,30,44a5734d54446b9caad9a1990f54d6bea520fe4aae46fc0add0819223a5dc001,sha256-44a5734d54446b9caad9a1990f54d6bea520fe4aae46fc0add0819223a5dc001,0.0,925.527583,,1052.625708,1052.625708,1052.625708,10.1395,800.000128,0.0,,0,1,fresh_ciphertext;fresh_content_hash;rpd_parallel_provider_copy
live_ppd_100_1_001,PPD,100,1,1,ALL,1,61d0b1d4f2e64b966b0bfe4d517c073b6b5169c2bcc2bf8cfa30917f1f0fb549,sha256-61d0b1d4f2e64b966b0bfe4d517c073b6b5169c2bcc2bf8cfa30917f1f0fb549,0.0,919.484917,957.892875,958.240833,1004.189708,1004.189708,10.269292,100.00064,100.000016,45.948791,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_002,PPD,100,1,1,ALL,2,3e23c4e0a7432559570dbe416aa7825247203e6a4bf892c85ee40d9ae97bacee,sha256-3e23c4e0a7432559570dbe416aa7825247203e6a4bf892c85ee40d9ae97bacee,0.0,918.448167,956.463792,956.563709,1003.665,1003.665,10.246083,100.00064,100.000016,47.10125,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_003,PPD,100,1,1,ALL,3,02dfab9dbec08ea5d24912bc90c8e59713a854718017b402aa8f98a3b453f3af,sha256-02dfab9dbec08ea5d24912bc90c8e59713a854718017b402aa8f98a3b453f3af,0.0,935.011166,973.045916,973.157833,1020.585375,1020.585375,10.195125,100.00064,100.000016,47.427459,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_004,PPD,100,1,1,ALL,4,1cf6bb5be722aad4c1bdcdc2112a96bf2ad7aef342723724a1bf49eb8ab090fe,sha256-1cf6bb5be722aad4c1bdcdc2112a96bf2ad7aef342723724a1bf49eb8ab090fe,0.0,947.421417,985.126,985.225292,1032.510292,1032.510292,10.251292,100.00064,100.000016,47.284917,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_005,PPD,100,1,1,ALL,5,bd698fb8070fbc0b75fa36bee2c1ec0671b5620ef14c0de00d316eb55b48b13e,sha256-bd698fb8070fbc0b75fa36bee2c1ec0671b5620ef14c0de00d316eb55b48b13e,0.0,948.383083,986.325125,986.42325,1033.505541,1033.505541,10.242333,100.00064,100.000016,47.08225,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_006,PPD,100,1,1,ALL,6,0153a2f0e64d60172f54b0f011ed40dbe7e7451886b51a08bb2e0885087ff92e,sha256-0153a2f0e64d60172f54b0f011ed40dbe7e7451886b51a08bb2e0885087ff92e,0.0,953.719625,992.107958,992.209875,1040.012958,1040.012958,10.28025,100.00064,100.000016,47.803042,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_007,PPD,100,1,1,ALL,7,12a42e500f5923d85641983e9f72b80c33dd348ee069450d7f9498e02b7c1455,sha256-12a42e500f5923d85641983e9f72b80c33dd348ee069450d7f9498e02b7c1455,0.0,935.40825,973.174625,973.271416,1021.364291,1021.364291,10.115458,100.00064,100.000016,48.092833,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_008,PPD,100,1,1,ALL,8,8e60ffdbee65abd5831d6487d2e483c23dee3a21a206e8296ca0f2d2081abc67,sha256-8e60ffdbee65abd5831d6487d2e483c23dee3a21a206e8296ca0f2d2081abc67,0.0,902.685542,941.198208,941.292958,988.283333,988.283333,10.165666,100.00064,100.000016,46.990333,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_009,PPD,100,1,1,ALL,9,b9116447c47b2848156d74aa2e5a2c79b598687310ff605ccb56223452e4ee7c,sha256-b9116447c47b2848156d74aa2e5a2c79b598687310ff605ccb56223452e4ee7c,0.0,941.355209,979.32825,979.426459,1026.898625,1026.898625,10.308291,100.00064,100.000016,47.472125,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_010,PPD,100,1,1,ALL,10,66238cf0aaafc60538e95aee29611dd5b92330b50cf89ae7fc97c6c9a284b9bb,sha256-66238cf0aaafc60538e95aee29611dd5b92330b50cf89ae7fc97c6c9a284b9bb,0.0,924.684958,963.101125,963.200333,1010.657375,1010.657375,10.265625,100.00064,100.000016,47.457,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_011,PPD,100,1,1,ALL,11,1566c44817a4490ccae6025c02729ee205cde1089ce4681569a25792e0ac67b0,sha256-1566c44817a4490ccae6025c02729ee205cde1089ce4681569a25792e0ac67b0,0.0,947.337958,986.241916,986.349,1034.462208,1034.462208,10.242916,100.00064,100.000016,48.113167,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_012,PPD,100,1,1,ALL,12,bb861c1bf44c11bfda27a0fbd76d0bda296272701303946516bdf09de0016036,sha256-bb861c1bf44c11bfda27a0fbd76d0bda296272701303946516bdf09de0016036,0.0,943.26975,981.61975,981.718875,1028.942375,1028.942375,10.248959,100.00064,100.000016,47.223416,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_013,PPD,100,1,1,ALL,13,5a06e8d4c92753c4ac4526d279f93e4c3ca85e14a5509c60a45ddc56ffb70dff,sha256-5a06e8d4c92753c4ac4526d279f93e4c3ca85e14a5509c60a45ddc56ffb70dff,0.0,905.429167,943.360375,943.454792,992.592459,992.592459,10.253542,100.00064,100.000016,49.137625,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_014,PPD,100,1,1,ALL,14,857b49dc54c513fcd6a1354ef1c3ac0cd0d6943907021de26e4c79f28c145327,sha256-857b49dc54c513fcd6a1354ef1c3ac0cd0d6943907021de26e4c79f28c145327,0.0,930.476458,972.392791,972.511708,1020.641958,1020.641958,10.866667,100.00064,100.000016,48.130208,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_015,PPD,100,1,1,ALL,15,f41c7007bc1b79bfe183f7f2faf6ba7a1a755246966b2c877ef7f383e86ff9ff,sha256-f41c7007bc1b79bfe183f7f2faf6ba7a1a755246966b2c877ef7f383e86ff9ff,0.0,917.464792,955.203708,955.31125,1004.266458,1004.266458,10.379458,100.00064,100.000016,48.955166,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
live_ppd_100_1_016,PPD,100,1,1,ALL,16,16fcdd7cdb091df60235c2eb15ffe7d0db0dc3a04d2c55bea336edf8d523a75c,sha256-16fcdd7cdb091df60235c2eb15ffe7d0db0dc3a04d2c55bea336edf8d523a75c,0.0,957.002834,995.629,995.735834,1043.842834,1043.842834,10.312666,100.00064,100.000016,48.107,624,1,fresh_ciphertext;fresh_content_hash;ppd_publish_once_real_provider_fetch
