run_id,scheme,network,k,payload_mb,requester_egress_mb,publication_ms,access_package_ms,provider_fetch_ms,all_ready_ms,notes
wan_ppd_100_1_029,PPD,WAN,1,100,100.000594,20111.30737,20192.313135,10080.0016,30272.314735,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_1_030,PPD,WAN,1,100,100.000594,20077.84811,20161.231726,10115.877467,30277.109193,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_001,PPD,WAN,2,100,100.001172,20117.50767,20198.54365,10080.0016,30278.54525,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_002,PPD,WAN,2,100,100.001172,20094.33028,20179.080452,10080.0016,30259.082052,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_003,PPD,WAN,2,100,100.001172,20078.053179,20160.566343,10080.0016,30240.567943,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_004,PPD,WAN,2,100,100.001172,20078.113447,20160.189039,10108.099073,30268.288112,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_005,PPD,WAN,2,100,100.001172,20116.265525,20197.373989,10101.264339,30298.638328,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_006,PPD,WAN,2,100,100.001172,20095.67929,20177.343147,10094.093789,30271.436936,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_007,PPD,WAN,2,100,100.001172,20086.22846,20166.45966,10102.485267,30268.944927,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_008,PPD,WAN,2,100,100.001172,20100.957304,20182.293088,10114.241431,30296.534519,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_009,PPD,WAN,2,100,100.001172,20119.193459,20200.262212,10087.654028,30287.91624,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_010,PPD,WAN,2,100,100.001172,20087.934189,20168.165389,10080.0016,30248.166989,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_011,PPD,WAN,2,100,100.001172,20080.977357,20162.967762,10110.774261,30273.742023,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_012,PPD,WAN,2,100,100.001172,20111.197875,20191.806923,10099.663803,30291.470725,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_013,PPD,WAN,2,100,100.001172,20111.716987,20192.011372,10102.746389,30294.757761,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_014,PPD,WAN,2,100,100.001172,20105.813872,20188.66409,10106.668605,30295.332695,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_015,PPD,WAN,2,100,100.001172,20089.736721,20169.967921,10080.0016,30249.969521,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_016,PPD,WAN,2,100,100.001172,20084.459229,20166.647822,10126.735139,30293.382961,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_017,PPD,WAN,2,100,100.001172,20105.326281,20188.054015,10137.118106,30325.172122,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_018,PPD,WAN,2,100,100.001172,20077.787168,20161.413227,10124.745224,30286.158451,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_019,PPD,WAN,2,100,100.001172,20111.821745,20192.124213,10098.962801,30291.087014,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_020,PPD,WAN,2,100,100.001172,20084.596998,20164.828198,10080.0016,30244.829798,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_021,PPD,WAN,2,100,100.001172,20089.740117,20169.971317,10080.0016,30249.972917,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_022,PPD,WAN,2,100,100.001172,20096.369921,20181.084727,10103.66259,30284.747318,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_023,PPD,WAN,2,100,100.001172,20078.002795,20158.233995,10080.0016,30238.235595,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_024,PPD,WAN,2,100,100.001172,20077.85975,20164.594252,10080.0016,30244.595852,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_025,PPD,WAN,2,100,100.001172,20081.41303,20161.64423,10082.795402,30244.439631,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_026,PPD,WAN,2,100,100.001172,20098.802846,20179.335573,10085.037307,30264.372881,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_027,PPD,WAN,2,100,100.001172,20108.817137,20189.048337,10080.0016,30269.049937,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_028,PPD,WAN,2,100,100.001172,20078.341596,20159.314932,10112.90409,30272.219022,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_029,PPD,WAN,2,100,100.001172,20077.905136,20158.136336,10087.714748,30245.851084,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_2_030,PPD,WAN,2,100,100.001172,20112.376229,20193.807805,10123.916507,30317.724313,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_001,PPD,WAN,4,100,100.002328,20132.407517,20212.869917,10121.977066,30334.846983,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_002,PPD,WAN,4,100,100.002328,20084.894772,20167.677839,10092.599622,30260.27746,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_003,PPD,WAN,4,100,100.002328,20077.86473,20158.32713,10104.219223,30262.546353,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_004,PPD,WAN,4,100,100.002328,20128.939419,20209.697346,10080.0016,30289.698946,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_005,PPD,WAN,4,100,100.002328,20087.97138,20168.43378,10098.906132,30267.339911,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_006,PPD,WAN,4,100,100.002328,20115.132812,20195.595212,10080.0016,30275.596812,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_007,PPD,WAN,4,100,100.002328,20083.659199,20164.910238,10082.747408,30247.657646,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_008,PPD,WAN,4,100,100.002328,20092.194762,20173.590659,10089.044379,30262.635038,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_009,PPD,WAN,4,100,100.002328,20142.339305,20225.208795,10093.343205,30318.552,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_010,PPD,WAN,4,100,100.002328,20112.993171,20193.455571,10080.0016,30273.457171,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_011,PPD,WAN,4,100,100.002328,20105.787575,20189.465954,10080.0016,30269.467554,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_012,PPD,WAN,4,100,100.002328,20078.198254,20158.893958,10087.984832,30246.87879,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_013,PPD,WAN,4,100,100.002328,20077.909375,20158.371775,10100.987667,30259.359442,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_014,PPD,WAN,4,100,100.002328,20089.756586,20173.912421,10118.426071,30292.338492,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_015,PPD,WAN,4,100,100.002328,20088.408267,20170.502778,10080.750896,30251.253674,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_016,PPD,WAN,4,100,100.002328,20144.535298,20224.997698,10107.222,30332.219698,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_017,PPD,WAN,4,100,100.002328,20091.43026,20171.89266,10094.441242,30266.333902,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_018,PPD,WAN,4,100,100.002328,20078.091622,20161.418438,10080.0016,30241.420038,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_019,PPD,WAN,4,100,100.002328,20093.768979,20174.231379,10080.0016,30254.232979,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_020,PPD,WAN,4,100,100.002328,20096.274598,20179.755676,10098.548528,30278.304204,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_021,PPD,WAN,4,100,100.002328,20118.52603,20203.188308,10090.149567,30293.337875,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_022,PPD,WAN,4,100,100.002328,20093.486756,20174.559135,10080.0016,30254.560735,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_023,PPD,WAN,4,100,100.002328,20078.169365,20160.263435,10114.507656,30274.771091,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_024,PPD,WAN,4,100,100.002328,20078.012352,20159.479997,10139.364067,30298.844064,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_025,PPD,WAN,4,100,100.002328,20077.891774,20158.354174,10085.230965,30243.585139,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_026,PPD,WAN,4,100,100.002328,20108.954785,20189.417185,10080.0016,30269.418785,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_027,PPD,WAN,4,100,100.002328,20079.545694,20162.793428,10124.921211,30287.71464,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_028,PPD,WAN,4,100,100.002328,20077.662197,20158.124597,10105.388898,30263.513495,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_029,PPD,WAN,4,100,100.002328,20086.506461,20168.226864,10080.0016,30248.228464,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_4_030,PPD,WAN,4,100,100.002328,20077.894566,20159.847538,10080.0016,30239.849138,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_001,PPD,WAN,8,100,100.00464,20136.346371,20217.271171,10086.760871,30304.032042,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_002,PPD,WAN,8,100,100.00464,20081.491777,20162.416577,10080.0016,30242.418177,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_003,PPD,WAN,8,100,100.00464,20107.703945,20188.628745,10080.0016,30268.630345,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_004,PPD,WAN,8,100,100.00464,20103.679022,20184.603822,10090.107204,30274.711027,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_005,PPD,WAN,8,100,100.00464,20094.99201,20176.91978,10080.0016,30256.92138,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_006,PPD,WAN,8,100,100.00464,20078.028496,20159.173988,10108.293167,30267.467155,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_007,PPD,WAN,8,100,100.00464,20103.983195,20186.300179,10080.0016,30266.301779,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_008,PPD,WAN,8,100,100.00464,20115.623453,20197.70624,10083.412025,30281.118265,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_009,PPD,WAN,8,100,100.00464,20083.438802,20168.326982,10105.614257,30273.941239,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_010,PPD,WAN,8,100,100.00464,20078.053369,20158.978169,10117.21262,30276.190789,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_011,PPD,WAN,8,100,100.00464,20077.976317,20158.901117,10080.626082,30239.527198,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_012,PPD,WAN,8,100,100.00464,20084.503201,20166.14053,10087.300063,30253.440593,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_013,PPD,WAN,8,100,100.00464,20084.249235,20165.174035,10080.0016,30245.175635,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_014,PPD,WAN,8,100,100.00464,20077.968138,20160.932224,10094.787957,30255.72018,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_015,PPD,WAN,8,100,100.00464,20113.966546,20194.891346,10093.885494,30288.776839,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_016,PPD,WAN,8,100,100.00464,20092.219571,20173.395963,10082.840912,30256.236875,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_017,PPD,WAN,8,100,100.00464,20113.769713,20195.619288,10080.0016,30275.620888,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_018,PPD,WAN,8,100,100.00464,20127.693066,20210.479519,10080.0016,30290.481119,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_019,PPD,WAN,8,100,100.00464,20096.322167,20177.246967,10080.0016,30257.248567,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_020,PPD,WAN,8,100,100.00464,20106.930345,20188.378149,10080.0016,30268.379749,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_021,PPD,WAN,8,100,100.00464,20086.340922,20168.581002,10081.808149,30250.389151,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_022,PPD,WAN,8,100,100.00464,20082.910306,20163.835106,10080.0016,30243.836706,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_023,PPD,WAN,8,100,100.00464,20081.971554,20162.896354,10113.757871,30276.654225,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_024,PPD,WAN,8,100,100.00464,20103.686875,20184.662834,10082.739949,30267.402783,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_025,PPD,WAN,8,100,100.00464,20078.016395,20162.086649,10080.0016,30242.088249,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_026,PPD,WAN,8,100,100.00464,20077.990642,20163.255371,10080.0016,30243.256971,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_027,PPD,WAN,8,100,100.00464,20086.535814,20169.054316,10080.0016,30249.055916,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_028,PPD,WAN,8,100,100.00464,20078.045103,20158.969903,10082.610249,30241.580151,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_029,PPD,WAN,8,100,100.00464,20105.056684,20185.981484,10119.514849,30305.496333,fresh_unique_id;calibrated_delivery_path
wan_ppd_100_8_030,PPD,WAN,8,100,100.00464,20109.254071,20190.178871,10080.0016,30270.180471,fresh_unique_id;calibrated_delivery_path
