prompt_id,checkpoint,n,q,rho,attack,support_size,selection_combined,statistic,test_rate,relative_l2,final_relative_residual,delta_residual_cosine,cosine_after_attack
eval_001,prefill__C2,16384,256,0.01,fixed_diffuse,16384,0.01953125,directional,0.01025390625,0.01,0.011760970599860632,-4.7035723273794704e-18,0.999942186271301
eval_001,prefill__C2,16384,256,0.01,fixed_diffuse,16384,0.01953125,combined,0.01318359375,0.01,0.011760970599860632,-4.7035723273794704e-18,0.999942186271301
eval_001,prefill__C2,16384,256,0.01,fixed_directional,16378,1.0,spike,0.01318359375,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,256,0.01,fixed_directional,16378,1.0,energy,0.01318359375,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,256,0.01,fixed_directional,16378,1.0,directional,1.0,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,256,0.01,fixed_directional,16378,1.0,combined,1.0,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,256,0.01,fixed_sparse16,16,0.0234375,spike,0.01318359375,0.01,0.011760970599860634,2.1379874215361227e-19,0.9999419893427507
eval_001,prefill__C2,16384,256,0.01,fixed_sparse16,16,0.0234375,energy,0.01513671875,0.01,0.011760970599860634,2.1379874215361227e-19,0.9999419893427507
eval_001,prefill__C2,16384,256,0.01,fixed_sparse16,16,0.0234375,directional,0.02197265625,0.01,0.011760970599860634,2.1379874215361227e-19,0.9999419893427507
eval_001,prefill__C2,16384,256,0.01,fixed_sparse16,16,0.0234375,combined,0.0244140625,0.01,0.011760970599860634,2.1379874215361227e-19,0.9999419893427507
eval_001,prefill__C2,16384,256,0.01,adaptive_joint,16384,0.009765625,spike,0.0,0.009999998912172733,0.011760969752843823,1.4805831035461638e-08,0.9999371673064095
eval_001,prefill__C2,16384,256,0.01,adaptive_joint,16384,0.009765625,energy,0.0,0.009999998912172733,0.011760969752843823,1.4805831035461638e-08,0.9999371673064095
eval_001,prefill__C2,16384,256,0.01,adaptive_joint,16384,0.009765625,directional,0.00732421875,0.009999998912172733,0.011760969752843823,1.4805831035461638e-08,0.9999371673064095
eval_001,prefill__C2,16384,256,0.01,adaptive_joint,16384,0.009765625,combined,0.00732421875,0.009999998912172733,0.011760969752843823,1.4805831035461638e-08,0.9999371673064095
eval_001,prefill__C2,16384,256,0.02,fixed_diffuse,16384,0.08984375,spike,0.01318359375,0.02,0.020936103492550522,5.3182437110711054e-18,0.9997900237336249
eval_001,prefill__C2,16384,256,0.02,fixed_diffuse,16384,0.08984375,energy,0.01318359375,0.02,0.020936103492550522,5.3182437110711054e-18,0.9997900237336249
eval_001,prefill__C2,16384,256,0.02,fixed_diffuse,16384,0.08984375,directional,0.1083984375,0.02,0.020936103492550522,5.3182437110711054e-18,0.9997900237336249
eval_001,prefill__C2,16384,256,0.02,fixed_diffuse,16384,0.08984375,combined,0.11279296875,0.02,0.020936103492550522,5.3182437110711054e-18,0.9997900237336249
eval_001,prefill__C2,16384,256,0.02,fixed_directional,16378,1.0,spike,0.01318359375,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,256,0.02,fixed_directional,16378,1.0,energy,0.01318359375,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,256,0.02,fixed_directional,16378,1.0,directional,1.0,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,256,0.02,fixed_directional,16378,1.0,combined,1.0,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,256,0.02,fixed_sparse16,16,0.205078125,spike,0.2255859375,0.02,0.020936103492550526,-7.48295597537643e-19,0.99979061023195
eval_001,prefill__C2,16384,256,0.02,fixed_sparse16,16,0.205078125,energy,0.2255859375,0.02,0.020936103492550526,-7.48295597537643e-19,0.99979061023195
eval_001,prefill__C2,16384,256,0.02,fixed_sparse16,16,0.205078125,directional,0.1953125,0.02,0.020936103492550526,-7.48295597537643e-19,0.99979061023195
eval_001,prefill__C2,16384,256,0.02,fixed_sparse16,16,0.205078125,combined,0.2255859375,0.02,0.020936103492550526,-7.48295597537643e-19,0.99979061023195
eval_001,prefill__C2,16384,256,0.02,adaptive_joint,16384,0.0859375,spike,0.01318359375,0.019999996458667603,0.02093610011157837,3.4137367528142433e-10,0.9997896466936597
eval_001,prefill__C2,16384,256,0.02,adaptive_joint,16384,0.0859375,energy,0.01318359375,0.019999996458667603,0.02093610011157837,3.4137367528142433e-10,0.9997896466936597
eval_001,prefill__C2,16384,256,0.02,adaptive_joint,16384,0.0859375,directional,0.08349609375,0.019999996458667603,0.02093610011157837,3.4137367528142433e-10,0.9997896466936597
eval_001,prefill__C2,16384,256,0.02,adaptive_joint,16384,0.0859375,combined,0.087890625,0.019999996458667603,0.02093610011157837,3.4137367528142433e-10,0.9997896466936597
eval_001,prefill__C2,16384,256,0.05,fixed_diffuse,16384,1.0,spike,0.01318359375,0.049999999999999996,0.05038174698688789,-1.0583037736603809e-18,0.9987336697607989
eval_001,prefill__C2,16384,256,0.05,fixed_diffuse,16384,1.0,energy,1.0,0.049999999999999996,0.05038174698688789,-1.0583037736603809e-18,0.9987336697607989
eval_001,prefill__C2,16384,256,0.05,fixed_diffuse,16384,1.0,directional,0.486328125,0.049999999999999996,0.05038174698688789,-1.0583037736603809e-18,0.9987336697607989
eval_001,prefill__C2,16384,256,0.05,fixed_diffuse,16384,1.0,combined,1.0,0.049999999999999996,0.05038174698688789,-1.0583037736603809e-18,0.9987336697607989
eval_001,prefill__C2,16384,256,0.05,fixed_directional,16378,1.0,spike,0.01318359375,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,256,0.05,fixed_directional,16378,1.0,energy,1.0,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,256,0.05,fixed_directional,16378,1.0,directional,1.0,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,256,0.05,fixed_directional,16378,1.0,combined,1.0,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,256,0.05,fixed_sparse16,16,0.193359375,spike,0.2060546875,0.05,0.05038174698688789,-5.558767295993919e-19,0.998732699978358
eval_001,prefill__C2,16384,256,0.05,fixed_sparse16,16,0.193359375,energy,0.2060546875,0.05,0.05038174698688789,-5.558767295993919e-19,0.998732699978358
eval_001,prefill__C2,16384,256,0.05,fixed_sparse16,16,0.193359375,directional,0.1943359375,0.05,0.05038174698688789,-5.558767295993919e-19,0.998732699978358
eval_001,prefill__C2,16384,256,0.05,fixed_sparse16,16,0.193359375,combined,0.2060546875,0.05,0.05038174698688789,-5.558767295993919e-19,0.998732699978358
eval_001,prefill__C2,16384,256,0.05,adaptive_joint,16,0.1015625,spike,0.12939453125,0.05000000088308751,0.05038174786365703,6.069416519850045e-11,0.9987327432805939
eval_001,prefill__C2,16384,256,0.05,adaptive_joint,16,0.1015625,energy,0.12939453125,0.05000000088308751,0.05038174786365703,6.069416519850045e-11,0.9987327432805939
eval_001,prefill__C2,16384,256,0.05,adaptive_joint,16,0.1015625,directional,0.12939453125,0.05000000088308751,0.05038174786365703,6.069416519850045e-11,0.9987327432805939
eval_001,prefill__C2,16384,256,0.05,adaptive_joint,16,0.1015625,combined,0.12939453125,0.05000000088308751,0.05038174786365703,6.069416519850045e-11,0.9987327432805939
eval_001,prefill__C2,16384,512,0.0,honest,0,,spike,0.02734375,0.0,0.006190349703432448,0.0,0.9999924775332905
eval_001,prefill__C2,16384,512,0.0,honest,0,,energy,0.02734375,0.0,0.006190349703432448,0.0,0.9999924775332905
eval_001,prefill__C2,16384,512,0.0,honest,0,,directional,0.02197265625,0.0,0.006190349703432448,0.0,0.9999924775332905
eval_001,prefill__C2,16384,512,0.0,honest,0,,combined,0.02734375,0.0,0.006190349703432448,0.0,0.9999924775332905
eval_001,prefill__C2,16384,512,0.01,fixed_diffuse,16384,0.029296875,spike,0.02734375,0.01,0.011760970599860632,-2.0310880504593168e-18,0.9999419509456665
eval_001,prefill__C2,16384,512,0.01,fixed_diffuse,16384,0.029296875,energy,0.02734375,0.01,0.011760970599860632,-2.0310880504593168e-18,0.9999419509456665
eval_001,prefill__C2,16384,512,0.01,fixed_diffuse,16384,0.029296875,directional,0.02392578125,0.01,0.011760970599860632,-2.0310880504593168e-18,0.9999419509456665
eval_001,prefill__C2,16384,512,0.01,fixed_diffuse,16384,0.029296875,combined,0.0380859375,0.01,0.011760970599860632,-2.0310880504593168e-18,0.9999419509456665
eval_001,prefill__C2,16384,512,0.01,fixed_directional,16378,1.0,spike,0.02734375,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,512,0.01,fixed_directional,16378,1.0,energy,0.02734375,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,512,0.01,fixed_directional,16378,1.0,directional,1.0,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,512,0.01,fixed_directional,16378,1.0,combined,1.0,0.009999999999999998,0.011760970599860632,2.7793836479969603e-18,0.9999415923450551
eval_001,prefill__C2,16384,512,0.01,fixed_sparse16,16,0.05078125,spike,0.02734375,0.01,0.011760970599860632,-2.1379874215361227e-19,0.9999419196951193
eval_001,prefill__C2,16384,512,0.01,fixed_sparse16,16,0.05078125,energy,0.0322265625,0.01,0.011760970599860632,-2.1379874215361227e-19,0.9999419196951193
eval_001,prefill__C2,16384,512,0.01,fixed_sparse16,16,0.05078125,directional,0.02880859375,0.01,0.011760970599860632,-2.1379874215361227e-19,0.9999419196951193
eval_001,prefill__C2,16384,512,0.01,fixed_sparse16,16,0.05078125,combined,0.04443359375,0.01,0.011760970599860632,-2.1379874215361227e-19,0.9999419196951193
eval_001,prefill__C2,16384,512,0.01,adaptive_joint,16384,0.03515625,spike,0.02734375,0.01000000014734214,0.011760970754052802,5.4928743433192555e-09,0.9999405705238321
eval_001,prefill__C2,16384,512,0.01,adaptive_joint,16384,0.03515625,energy,0.02734375,0.01000000014734214,0.011760970754052802,5.4928743433192555e-09,0.9999405705238321
eval_001,prefill__C2,16384,512,0.01,adaptive_joint,16384,0.03515625,directional,0.01953125,0.01000000014734214,0.011760970754052802,5.4928743433192555e-09,0.9999405705238321
eval_001,prefill__C2,16384,512,0.01,adaptive_joint,16384,0.03515625,combined,0.03759765625,0.01000000014734214,0.011760970754052802,5.4928743433192555e-09,0.9999405705238321
eval_001,prefill__C2,16384,512,0.02,fixed_diffuse,16384,0.189453125,spike,0.02734375,0.020000000000000004,0.020936103492550526,-1.0609762579373007e-17,0.9997903030225976
eval_001,prefill__C2,16384,512,0.02,fixed_diffuse,16384,0.189453125,energy,0.02734375,0.020000000000000004,0.020936103492550526,-1.0609762579373007e-17,0.9997903030225976
eval_001,prefill__C2,16384,512,0.02,fixed_diffuse,16384,0.189453125,directional,0.17041015625,0.020000000000000004,0.020936103492550526,-1.0609762579373007e-17,0.9997903030225976
eval_001,prefill__C2,16384,512,0.02,fixed_diffuse,16384,0.189453125,combined,0.18505859375,0.020000000000000004,0.020936103492550526,-1.0609762579373007e-17,0.9997903030225976
eval_001,prefill__C2,16384,512,0.02,fixed_directional,16378,1.0,spike,0.02734375,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,512,0.02,fixed_directional,16378,1.0,energy,0.02734375,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,512,0.02,fixed_directional,16378,1.0,directional,1.0,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,512,0.02,fixed_directional,16378,1.0,combined,1.0,0.019999999999999997,0.020936103492550526,2.7793836479969603e-18,0.9997898476349373
eval_001,prefill__C2,16384,512,0.02,fixed_sparse16,16,0.416015625,spike,0.39306640625,0.020000000000000004,0.020936103492550526,-1.977638364920913e-18,0.9997905943092845
eval_001,prefill__C2,16384,512,0.02,fixed_sparse16,16,0.416015625,energy,0.39306640625,0.020000000000000004,0.020936103492550526,-1.977638364920913e-18,0.9997905943092845
eval_001,prefill__C2,16384,512,0.02,fixed_sparse16,16,0.416015625,directional,0.22021484375,0.020000000000000004,0.020936103492550526,-1.977638364920913e-18,0.9997905943092845
eval_001,prefill__C2,16384,512,0.02,fixed_sparse16,16,0.416015625,combined,0.39306640625,0.020000000000000004,0.020936103492550526,-1.977638364920913e-18,0.9997905943092845
eval_001,prefill__C2,16384,512,0.02,adaptive_joint,16384,0.15625,spike,0.02734375,0.02000000485761022,0.02093610811910425,-2.3439534407812034e-09,0.9997917725480866
eval_001,prefill__C2,16384,512,0.02,adaptive_joint,16384,0.15625,energy,0.02734375,0.02000000485761022,0.02093610811910425,-2.3439534407812034e-09,0.9997917725480866
eval_001,prefill__C2,16384,512,0.02,adaptive_joint,16384,0.15625,directional,0.17236328125,0.02000000485761022,0.02093610811910425,-2.3439534407812034e-09,0.9997917725480866
eval_001,prefill__C2,16384,512,0.02,adaptive_joint,16384,0.15625,combined,0.1875,0.02000000485761022,0.02093610811910425,-2.3439534407812034e-09,0.9997917725480866
eval_001,prefill__C2,16384,512,0.05,fixed_diffuse,16384,1.0,spike,0.02734375,0.05,0.05038174698688789,3.6345786166114085e-18,0.9987334004428735
eval_001,prefill__C2,16384,512,0.05,fixed_diffuse,16384,1.0,energy,1.0,0.05,0.05038174698688789,3.6345786166114085e-18,0.9987334004428735
eval_001,prefill__C2,16384,512,0.05,fixed_diffuse,16384,1.0,directional,0.5712890625,0.05,0.05038174698688789,3.6345786166114085e-18,0.9987334004428735
eval_001,prefill__C2,16384,512,0.05,fixed_diffuse,16384,1.0,combined,1.0,0.05,0.05038174698688789,3.6345786166114085e-18,0.9987334004428735
eval_001,prefill__C2,16384,512,0.05,fixed_directional,16378,1.0,spike,0.02734375,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,512,0.05,fixed_directional,16378,1.0,energy,1.0,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,512,0.05,fixed_directional,16378,1.0,directional,1.0,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,512,0.05,fixed_directional,16378,1.0,combined,1.0,0.049999999999999996,0.050381746986887875,9.407144654758942e-18,0.998731804747802
eval_001,prefill__C2,16384,512,0.05,fixed_sparse16,16,0.416015625,spike,0.427734375,0.04999999999999999,0.05038174698688788,2.351786163689736e-19,0.9987327122270343
eval_001,prefill__C2,16384,512,0.05,fixed_sparse16,16,0.416015625,energy,0.427734375,0.04999999999999999,0.05038174698688788,2.351786163689736e-19,0.9987327122270343
eval_001,prefill__C2,16384,512,0.05,fixed_sparse16,16,0.416015625,directional,0.38720703125,0.04999999999999999,0.05038174698688788,2.351786163689736e-19,0.9987327122270343
eval_001,prefill__C2,16384,512,0.05,fixed_sparse16,16,0.416015625,combined,0.427734375,0.04999999999999999,0.05038174698688788,2.351786163689736e-19,0.9987327122270343
eval_001,prefill__C2,16384,512,0.05,adaptive_joint,16,0.1796875,spike,0.1943359375,0.0500000021532675,0.05038174912374766,-1.5011359652071237e-11,0.9987326673828744
eval_001,prefill__C2,16384,512,0.05,adaptive_joint,16,0.1796875,energy,0.1943359375,0.0500000021532675,0.05038174912374766,-1.5011359652071237e-11,0.9987326673828744
eval_001,prefill__C2,16384,512,0.05,adaptive_joint,16,0.1796875,directional,0.18359375,0.0500000021532675,0.05038174912374766,-1.5011359652071237e-11,0.9987326673828744
eval_001,prefill__C2,16384,512,0.05,adaptive_joint,16,0.1796875,combined,0.19482421875,0.0500000021532675,0.05038174912374766,-1.5011359652071237e-11,0.9987326673828744
eval_001,prefill__C3,16384,64,0.0,honest,0,,spike,0.01171875,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,64,0.0,honest,0,,energy,0.01513671875,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,64,0.0,honest,0,,directional,0.00244140625,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,64,0.0,honest,0,,combined,0.02197265625,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,64,0.01,fixed_diffuse,16384,0.05859375,spike,0.01171875,0.010000000000000002,0.020731638023089874,-4.226904743209841e-18,0.9997857812379266
eval_001,prefill__C3,16384,64,0.01,fixed_diffuse,16384,0.05859375,energy,0.03857421875,0.010000000000000002,0.020731638023089874,-4.226904743209841e-18,0.9997857812379266
eval_001,prefill__C3,16384,64,0.01,fixed_diffuse,16384,0.05859375,directional,0.0078125,0.010000000000000002,0.020731638023089874,-4.226904743209841e-18,0.9997857812379266
eval_001,prefill__C3,16384,64,0.01,fixed_diffuse,16384,0.05859375,combined,0.046875,0.010000000000000002,0.020731638023089874,-4.226904743209841e-18,0.9997857812379266
eval_001,prefill__C3,16384,64,0.01,fixed_directional,16384,0.77734375,spike,0.01123046875,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,64,0.01,fixed_directional,16384,0.77734375,energy,0.0390625,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,64,0.01,fixed_directional,16384,0.77734375,directional,0.77197265625,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,64,0.01,fixed_directional,16384,0.77734375,combined,0.77734375,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,64,0.01,fixed_sparse16,16,0.08203125,spike,0.05859375,0.010000000000000002,0.020731638023089877,-8.016543478501422e-19,0.9997857267588556
eval_001,prefill__C3,16384,64,0.01,fixed_sparse16,16,0.08203125,energy,0.060546875,0.010000000000000002,0.020731638023089877,-8.016543478501422e-19,0.9997857267588556
eval_001,prefill__C3,16384,64,0.01,fixed_sparse16,16,0.08203125,directional,0.01416015625,0.010000000000000002,0.020731638023089877,-8.016543478501422e-19,0.9997857267588556
eval_001,prefill__C3,16384,64,0.01,fixed_sparse16,16,0.08203125,combined,0.06787109375,0.010000000000000002,0.020731638023089877,-8.016543478501422e-19,0.9997857267588556
eval_001,prefill__C3,16384,64,0.01,adaptive_joint,16384,0.015625,spike,0.0,0.009999999503893993,0.020731637701616585,-9.380884751343942e-09,0.9997853469332689
eval_001,prefill__C3,16384,64,0.01,adaptive_joint,16384,0.015625,energy,0.0029296875,0.009999999503893993,0.020731637701616585,-9.380884751343942e-09,0.9997853469332689
eval_001,prefill__C3,16384,64,0.01,adaptive_joint,16384,0.015625,directional,0.00439453125,0.009999999503893993,0.020731637701616585,-9.380884751343942e-09,0.9997853469332689
eval_001,prefill__C3,16384,64,0.01,adaptive_joint,16384,0.015625,combined,0.00732421875,0.009999999503893993,0.020731637701616585,-9.380884751343942e-09,0.9997853469332689
eval_001,prefill__C3,16384,64,0.02,fixed_diffuse,16384,0.57421875,spike,0.0185546875,0.020000000000000004,0.027014825839165167,-7.287766798637656e-18,0.9996355314838955
eval_001,prefill__C3,16384,64,0.02,fixed_diffuse,16384,0.57421875,energy,0.564453125,0.020000000000000004,0.027014825839165167,-7.287766798637656e-18,0.9996355314838955
eval_001,prefill__C3,16384,64,0.02,fixed_diffuse,16384,0.57421875,directional,0.0390625,0.020000000000000004,0.027014825839165167,-7.287766798637656e-18,0.9996355314838955
eval_001,prefill__C3,16384,64,0.02,fixed_diffuse,16384,0.57421875,combined,0.572265625,0.020000000000000004,0.027014825839165167,-7.287766798637656e-18,0.9996355314838955
eval_001,prefill__C3,16384,64,0.02,fixed_directional,16384,1.0,spike,0.01708984375,0.020000000000000004,0.02701482583916517,1.5450065613111833e-17,0.9996879571142535
eval_001,prefill__C3,16384,64,0.02,fixed_directional,16384,1.0,energy,0.5400390625,0.020000000000000004,0.02701482583916517,1.5450065613111833e-17,0.9996879571142535
eval_001,prefill__C3,16384,64,0.02,fixed_directional,16384,1.0,directional,1.0,0.020000000000000004,0.02701482583916517,1.5450065613111833e-17,0.9996879571142535
eval_001,prefill__C3,16384,64,0.02,fixed_directional,16384,1.0,combined,1.0,0.020000000000000004,0.02701482583916517,1.5450065613111833e-17,0.9996879571142535
eval_001,prefill__C3,16384,64,0.02,fixed_sparse16,16,0.111328125,spike,0.0693359375,0.02,0.027014825839165164,-1.4939921937207198e-18,0.9996354088781034
eval_001,prefill__C3,16384,64,0.02,fixed_sparse16,16,0.111328125,energy,0.0732421875,0.02,0.027014825839165164,-1.4939921937207198e-18,0.9996354088781034
eval_001,prefill__C3,16384,64,0.02,fixed_sparse16,16,0.111328125,directional,0.052734375,0.02,0.027014825839165164,-1.4939921937207198e-18,0.9996354088781034
eval_001,prefill__C3,16384,64,0.02,fixed_sparse16,16,0.111328125,combined,0.07958984375,0.02,0.027014825839165164,-1.4939921937207198e-18,0.9996354088781034
eval_001,prefill__C3,16384,64,0.02,adaptive_joint,16,0.05859375,spike,0.05908203125,0.019999999374576742,0.02701482537296657,-2.36252055227789e-10,0.9996353398762325
eval_001,prefill__C3,16384,64,0.02,adaptive_joint,16,0.05859375,energy,0.0634765625,0.019999999374576742,0.02701482537296657,-2.36252055227789e-10,0.9996353398762325
eval_001,prefill__C3,16384,64,0.02,adaptive_joint,16,0.05859375,directional,0.03564453125,0.019999999374576742,0.02701482537296657,-2.36252055227789e-10,0.9996353398762325
eval_001,prefill__C3,16384,64,0.02,adaptive_joint,16,0.05859375,combined,0.0693359375,0.019999999374576742,0.02701482537296657,-2.36252055227789e-10,0.9996353398762325
eval_001,prefill__C3,16384,64,0.05,fixed_diffuse,16384,1.0,spike,0.02734375,0.05,0.053195872162419014,-9.328341502256202e-19,0.9985846668075213
eval_001,prefill__C3,16384,64,0.05,fixed_diffuse,16384,1.0,energy,1.0,0.05,0.053195872162419014,-9.328341502256202e-19,0.9985846668075213
eval_001,prefill__C3,16384,64,0.05,fixed_diffuse,16384,1.0,directional,0.27880859375,0.05,0.053195872162419014,-9.328341502256202e-19,0.9985846668075213
eval_001,prefill__C3,16384,64,0.05,fixed_diffuse,16384,1.0,combined,1.0,0.05,0.053195872162419014,-9.328341502256202e-19,0.9985846668075213
eval_001,prefill__C3,16384,64,0.05,fixed_directional,16384,1.0,spike,0.0712890625,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,64,0.05,fixed_directional,16384,1.0,energy,1.0,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,64,0.05,fixed_directional,16384,1.0,directional,1.0,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,64,0.05,fixed_directional,16384,1.0,combined,1.0,0.05000000000000001,0.05319587216241902,1.3292886640715086e-17,0.9989941803977522
eval_001,prefill__C3,16384,64,0.05,fixed_sparse16,16,0.07421875,spike,0.0634765625,0.05,0.053195872162419014,-2.856804585065962e-18,0.9985858689693752
eval_001,prefill__C3,16384,64,0.05,fixed_sparse16,16,0.07421875,energy,0.06640625,0.05,0.053195872162419014,-2.856804585065962e-18,0.9985858689693752
eval_001,prefill__C3,16384,64,0.05,fixed_sparse16,16,0.07421875,directional,0.05224609375,0.05,0.053195872162419014,-2.856804585065962e-18,0.9985858689693752
eval_001,prefill__C3,16384,64,0.05,fixed_sparse16,16,0.07421875,combined,0.0732421875,0.05,0.053195872162419014,-2.856804585065962e-18,0.9985858689693752
eval_001,prefill__C3,16384,64,0.05,adaptive_joint,16,0.091796875,spike,0.0537109375,0.05000000007196823,0.05319587222845889,-9.400948448240791e-11,0.9985847686112216
eval_001,prefill__C3,16384,64,0.05,adaptive_joint,16,0.091796875,energy,0.05908203125,0.05000000007196823,0.05319587222845889,-9.400948448240791e-11,0.9985847686112216
eval_001,prefill__C3,16384,64,0.05,adaptive_joint,16,0.091796875,directional,0.0400390625,0.05000000007196823,0.05319587222845889,-9.400948448240791e-11,0.9985847686112216
eval_001,prefill__C3,16384,64,0.05,adaptive_joint,16,0.091796875,combined,0.0654296875,0.05000000007196823,0.05319587222845889,-9.400948448240791e-11,0.9985847686112216
eval_001,prefill__C3,16384,128,0.0,honest,0,,spike,0.017578125,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,128,0.0,honest,0,,energy,0.01318359375,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,128,0.0,honest,0,,directional,0.00341796875,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,128,0.0,honest,0,,combined,0.0263671875,0.0,0.01816041891368219,0.0,0.9998359238882945
eval_001,prefill__C3,16384,128,0.01,fixed_diffuse,16384,0.056640625,spike,0.013671875,0.01,0.020731638023089877,-4.008271739250712e-18,0.9997857658953759
eval_001,prefill__C3,16384,128,0.01,fixed_diffuse,16384,0.056640625,energy,0.06787109375,0.01,0.020731638023089877,-4.008271739250712e-18,0.9997857658953759
eval_001,prefill__C3,16384,128,0.01,fixed_diffuse,16384,0.056640625,directional,0.0078125,0.01,0.020731638023089877,-4.008271739250712e-18,0.9997857658953759
eval_001,prefill__C3,16384,128,0.01,fixed_diffuse,16384,0.056640625,combined,0.0751953125,0.01,0.020731638023089877,-4.008271739250712e-18,0.9997857658953759
eval_001,prefill__C3,16384,128,0.01,fixed_directional,16384,0.986328125,spike,0.025390625,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,128,0.01,fixed_directional,16384,0.986328125,energy,0.076171875,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,128,0.01,fixed_directional,16384,0.986328125,directional,0.9775390625,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,128,0.01,fixed_directional,16384,0.986328125,combined,0.978515625,0.010000000000000002,0.020731638023089877,1.5450065613111833e-17,0.9997948891585806
eval_001,prefill__C3,16384,128,0.01,fixed_sparse16,16,0.126953125,spike,0.13134765625,0.010000000000000002,0.020731638023089874,8.745320158365189e-19,0.9997857181119368
eval_001,prefill__C3,16384,128,0.01,fixed_sparse16,16,0.126953125,energy,0.12744140625,0.010000000000000002,0.020731638023089874,8.745320158365189e-19,0.9997857181119368
eval_001,prefill__C3,16384,128,0.01,fixed_sparse16,16,0.126953125,directional,0.00830078125,0.010000000000000002,0.020731638023089874,8.745320158365189e-19,0.9997857181119368
eval_001,prefill__C3,16384,128,0.01,fixed_sparse16,16,0.126953125,combined,0.13916015625,0.010000000000000002,0.020731638023089874,8.745320158365189e-19,0.9997857181119368
eval_001,prefill__C3,16384,128,0.01,adaptive_joint,16384,0.025390625,spike,0.0,0.010000000388936283,0.02073163801856716,-2.1933007734245393e-08,0.9997853154332701
eval_001,prefill__C3,16384,128,0.01,adaptive_joint,16384,0.025390625,energy,0.0234375,0.010000000388936283,0.02073163801856716,-2.1933007734245393e-08,0.9997853154332701
